CABra ID  	 143
ANA ID    	 37515000
Longitude 	 -36.783   	 dd
Latitude  	 -6.594    	 dd
Area      	 1944.73   	 km²
Elevation 	 499.04    	 m
 
p_ens, tmin_ens, tmax_ens, rh_ens, wnd_ens and srad_ens product are derived from the ENSEMBLE dataset
et_ens product is derived from the GLEAM dataset
pet_hg was estimated by Penman-Monteith method
pet_pm was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ens	   tmin_ens	   tmax_ens	     rh_ens	    wnd_ens	   srad_ens	   et_ens	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    0.634	     21.682	     32.758	     59.565	      3.010	     20.487	    0.496	    6.060	    6.323	    5.080
 1980	     1	     2	    1.940	     22.712	     32.037	     60.250	      2.876	     17.304	    0.930	    5.129	    5.411	    4.306
 1980	     1	     3	    3.660	     22.316	     32.509	     64.803	      2.586	     18.024	    0.977	    5.340	    5.621	    4.489
 1980	     1	     4	    3.082	     22.380	     32.900	     62.051	      3.151	     20.965	    0.972	    6.126	    6.491	    5.247
 1980	     1	     5	    0.090	     22.270	     33.571	     54.976	      2.925	     21.660	    0.811	    6.371	    6.713	    5.455
 1980	     1	     6	    0.488	     22.503	     32.773	     65.641	      3.828	     20.769	    0.611	    6.196	    6.434	    5.198
 1980	     1	     7	    0.264	     23.000	     32.350	     60.619	      4.122	     21.726	    0.507	    6.215	    6.718	    5.442
 1980	     1	     8	    0.085	     21.320	     32.804	     57.677	      3.647	     21.110	    0.358	    6.411	    6.494	    5.216
 1980	     1	     9	    0.025	     21.822	     33.513	     58.738	      3.077	     20.656	    0.466	    6.273	    6.402	    5.173
 1980	     1	    10	    1.384	     22.062	     33.633	     58.242	      2.808	     22.649	    0.726	    6.567	    6.998	    5.695
 1980	     1	    11	    1.193	     22.420	     30.932	     64.704	      2.956	     17.607	    1.542	    5.000	    5.464	    4.313
 1980	     1	    12	    2.491	     22.080	     32.583	     62.461	      2.796	     21.437	    1.370	    6.091	    6.609	    5.329
 1980	     1	    13	    0.495	     22.856	     33.483	     58.846	      3.205	     21.240	    1.152	    6.268	    6.608	    5.378
 1980	     1	    14	    0.775	     22.892	     33.456	     60.840	      2.635	     21.089	    0.934	    6.077	    6.564	    5.340
 1980	     1	    15	    0.203	     22.837	     33.866	     61.408	      1.936	     21.288	    0.819	    5.992	    6.633	    5.412
 1980	     1	    16	    0.499	     22.838	     33.428	     63.202	      2.687	     21.019	    0.584	    6.078	    6.540	    5.318
 1980	     1	    17	    0.531	     22.962	     33.505	     60.003	      3.569	     24.289	    0.568	    6.911	    7.512	    6.159
 1980	     1	    18	    2.583	     22.294	     30.242	     71.520	      2.848	     14.497	    0.439	    4.280	    4.557	    3.519
 1980	     1	    19	    0.507	     22.720	     31.576	     67.882	      3.689	     18.831	    0.479	    5.463	    5.844	    4.662
 1980	     1	    20	    0.005	     21.912	     33.197	     59.253	      3.809	     24.870	    0.473	    7.142	    7.627	    6.213
 1980	     1	    21	    0.001	     21.080	     32.651	     57.689	      3.317	     22.485	    0.396	    6.566	    6.879	    5.532
 1980	     1	    22	    0.149	     22.203	     32.236	     63.151	      3.449	     19.804	    0.321	    5.843	    6.129	    4.911
 1980	     1	    23	    0.708	     22.856	     32.905	     63.480	      3.942	     20.399	    0.308	    6.133	    6.344	    5.132
 1980	     1	    24	    0.025	     22.585	     34.007	     57.554	      3.921	     25.041	    0.384	    7.331	    7.740	    6.358
 1980	     1	    25	    0.341	     22.271	     34.026	     57.151	      3.566	     24.539	    0.310	    7.206	    7.579	    6.210
 1980	     1	    26	    0.513	     22.301	     34.233	     57.820	      3.275	     23.416	    0.298	    6.968	    7.257	    5.942
 1980	     1	    27	    0.083	     22.386	     33.434	     59.193	      2.867	     21.771	    0.302	    6.331	    6.747	    5.481
 1980	     1	    28	    2.553	     22.067	     33.513	     59.417	      2.917	     23.051	    0.591	    6.647	    7.114	    5.788
 1980	     1	    29	    0.203	     22.275	     33.322	     60.457	      2.793	     23.014	    0.424	    6.536	    7.105	    5.780
 1980	     1	    30	    0.122	     22.377	     34.290	     56.652	      3.110	     24.289	    0.307	    7.089	    7.521	    6.172
 1980	     1	    31	    0.554	     22.649	     33.275	     59.244	      3.307	     20.199	    0.220	    6.079	    6.290	    5.091
 1980	     2	     1	    0.121	     22.153	     33.714	     54.481	      2.927	     22.409	    0.228	    6.565	    6.936	    5.645
 1980	     2	     2	    0.018	     21.770	     34.343	     57.184	      3.210	     23.895	    0.231	    7.141	    7.382	    6.035
 1980	     2	     3	    0.000	     21.988	     34.630	     54.531	      2.609	     22.528	    0.199	    6.713	    6.997	    5.722
 1980	     2	     4	    0.206	     22.656	     33.491	     57.587	      3.327	     22.009	    0.164	    6.476	    6.830	    5.561
 1980	     2	     5	   18.203	     22.503	     32.790	     59.932	      2.340	     18.653	    0.178	    5.427	    5.819	    4.669
 1980	     2	     6	   15.653	     22.921	     30.694	     69.309	      1.918	     13.396	    0.432	    3.884	    4.263	    3.291
 1980	     2	     7	    6.594	     21.503	     27.382	     76.625	      1.975	      9.466	    0.230	    2.804	    3.094	    2.202
 1980	     2	     8	    3.146	     21.590	     30.120	     70.985	      2.657	     14.542	    0.452	    4.318	    4.554	    3.497
 1980	     2	     9	    1.433	     21.835	     28.812	     75.663	      3.000	     13.689	    0.318	    3.928	    4.295	    3.251
 1980	     2	    10	    1.350	     21.902	     31.451	     68.538	      2.918	     17.592	    0.628	    5.175	    5.461	    4.310
 1980	     2	    11	    2.931	     22.477	     31.227	     71.807	      3.122	     19.939	    0.651	    5.518	    6.148	    4.904
 1980	     2	    12	    1.171	     22.250	     31.857	     70.259	      2.786	     20.889	    1.551	    5.805	    6.435	    5.161
 1980	     2	    13	    2.241	     22.314	     32.165	     66.287	      2.875	     21.186	    1.206	    5.940	    6.533	    5.256
 1980	     2	    14	    5.482	     22.093	     30.649	     71.759	      2.750	     17.622	    1.730	    4.949	    5.455	    4.287
 1980	     2	    15	    5.044	     21.542	     30.503	     75.231	      3.477	     17.692	    1.952	    5.138	    5.455	    4.270
 1980	     2	    16	    4.889	     22.373	     29.627	     74.970	      2.760	     14.042	    1.238	    4.047	    4.420	    3.388
 1980	     2	    17	    5.139	     22.373	     31.239	     69.123	      3.060	     15.145	    1.337	    4.644	    4.764	    3.721
 1980	     2	    18	    6.648	     21.882	     31.450	     77.159	      1.993	     17.009	    1.989	    4.832	    5.293	    4.166
 1980	     2	    19	    9.580	     22.017	     30.008	     79.651	      1.643	     14.975	    2.040	    4.119	    4.684	    3.614
 1980	     2	    20	   17.946	     21.783	     29.134	     82.250	      1.770	     16.245	    3.202	    4.288	    5.018	    3.871
 1980	     2	    21	   14.276	     21.666	     30.318	     77.692	      2.383	     17.416	    3.280	    4.825	    5.375	    4.201
 1980	     2	    22	    5.859	     21.768	     29.502	     78.744	      2.041	     15.126	    2.519	    4.175	    4.710	    3.619
 1980	     2	    23	    9.356	     21.386	     29.191	     76.944	      2.209	     15.823	    2.991	    4.322	    4.890	    3.755
 1980	     2	    24	    4.679	     21.315	     29.856	     78.706	      2.170	     19.211	    3.620	    5.076	    5.859	    4.591
 1980	     2	    25	    7.805	     21.430	     28.275	     80.846	      2.327	     14.312	    2.301	    3.898	    4.449	    3.362
 1980	     2	    26	    2.985	     21.183	     28.933	     77.328	      2.536	     16.063	    2.168	    4.394	    4.945	    3.792
 1980	     2	    27	    3.422	     20.717	     30.126	     74.449	      2.139	     20.840	    2.941	    5.481	    6.305	    4.961
 1980	     2	    28	    6.566	     21.061	     29.977	     78.668	      2.578	     19.169	    2.273	    5.187	    5.841	    4.574
 1980	     2	    29	    1.853	     21.181	     29.533	     77.999	      2.547	     18.947	    3.080	    5.039	    5.769	    4.504
 1980	     3	     1	    1.562	     20.937	     29.263	     72.599	      2.921	     17.715	    2.519	    4.845	    5.408	    4.186
 1980	     3	     2	    2.828	     20.587	     28.385	     77.866	      2.417	     17.090	    2.984	    4.526	    5.199	    3.981
 1980	     3	     3	   11.160	     21.234	     29.242	     75.011	      2.010	     18.843	    3.246	    4.883	    5.732	    4.467
 1980	     3	     4	    4.458	     21.124	     28.936	     77.184	      1.975	     17.109	    2.838	    4.508	    5.234	    4.036
 1980	     3	     5	   11.920	     21.495	     28.990	     81.177	      2.537	     16.933	    3.300	    4.527	    5.197	    4.015
 1980	     3	     6	    6.347	     21.697	     28.590	     79.354	      3.192	     17.617	    2.663	    4.610	    5.384	    4.167
 1980	     3	     7	    2.398	     20.978	     28.541	     76.614	      2.466	     17.058	    3.031	    4.513	    5.204	    3.999
 1980	     3	     8	    0.000	     20.682	     30.435	     65.613	      2.928	     25.698	    3.732	    6.566	    7.682	    6.137
 1980	     3	     9	    0.000	     20.129	     30.653	     67.714	      2.962	     24.869	    3.426	    6.537	    7.431	    5.916
 1980	     3	    10	    0.074	     20.845	     30.937	     67.921	      2.671	     24.282	    2.898	    6.367	    7.311	    5.843
 1980	     3	    11	    0.058	     20.895	     31.146	     65.124	      2.859	     24.928	    3.242	    6.560	    7.505	    6.017
 1980	     3	    12	    0.956	     21.483	     30.769	     72.417	      2.961	     20.871	    2.780	    5.682	    6.360	    5.050
 1980	     3	    13	    2.799	     21.553	     27.851	     78.223	      2.154	     15.867	    2.511	    4.079	    4.870	    3.715
 1980	     3	    14	    4.135	     21.786	     29.715	     73.264	      1.792	     17.779	    2.068	    4.671	    5.460	    4.265
 1980	     3	    15	    4.785	     20.574	     30.758	     68.230	      2.561	     23.903	    3.472	    6.265	    7.181	    5.723
 1980	     3	    16	    1.359	     20.161	     30.841	     70.089	      3.219	     23.357	    2.770	    6.356	    7.011	    5.571
 1980	     3	    17	    0.175	     21.230	     31.060	     63.728	      3.393	     24.036	    2.792	    6.421	    7.259	    5.818
 1980	     3	    18	    0.000	     20.380	     31.274	     63.067	      3.276	     23.880	    2.497	    6.540	    7.186	    5.738
 1980	     3	    19	    0.105	     21.190	     31.893	     69.017	      3.025	     23.374	    2.330	    6.449	    7.102	    5.709
 1980	     3	    20	    0.793	     21.461	     31.604	     69.411	      3.253	     21.852	    2.317	    6.113	    6.664	    5.336
 1980	     3	    21	    0.640	     21.444	     30.708	     70.358	      3.304	     18.621	    2.179	    5.328	    5.712	    4.500
 1980	     3	    22	    0.387	     21.821	     30.543	     68.558	      3.564	     19.084	    1.844	    5.357	    5.851	    4.623
 1980	     3	    23	    0.439	     22.373	     31.801	     70.569	      3.748	     21.382	    1.794	    6.036	    6.568	    5.286
 1980	     3	    24	    0.003	     21.447	     32.776	     59.996	      4.365	     22.954	    2.062	    6.873	    7.023	    5.678
 1980	     3	    25	    0.328	     21.388	     32.347	     60.611	      4.346	     23.876	    2.206	    6.901	    7.269	    5.874
 1980	     3	    26	    0.231	     21.273	     31.762	     66.353	      4.084	     20.076	    1.616	    6.044	    6.151	    4.901
 1980	     3	    27	    0.216	     21.629	     32.217	     66.930	      3.566	     20.857	    1.869	    6.134	    6.402	    5.138
 1980	     3	    28	    1.058	     21.890	     31.696	     70.125	      3.946	     19.145	    1.455	    5.730	    5.901	    4.702
 1980	     3	    29	    0.723	     22.101	     31.982	     67.600	      4.035	     20.425	    1.636	    6.014	    6.284	    5.045
 1980	     3	    30	    0.180	     21.447	     31.818	     63.668	      3.406	     19.248	    1.617	    5.732	    5.918	    4.711
 1980	     3	    31	    0.000	     20.314	     32.523	     64.412	      2.798	     23.631	    1.679	    6.686	    7.155	    5.755
 1980	     4	     1	    0.000	     20.470	     33.728	     58.011	      2.841	     25.504	    1.729	    7.317	    7.753	    6.307
 1980	     4	     2	    1.549	     21.637	     32.642	     69.282	      3.307	     20.105	    1.494	    6.040	    6.194	    4.976
 1980	     4	     3	    0.944	     22.033	     32.015	     67.547	      3.513	     21.631	    1.562	    6.143	    6.627	    5.340
 1980	     4	     4	    0.437	     21.912	     32.307	     62.932	      3.286	     24.177	    1.693	    6.651	    7.368	    5.980
 1980	     4	     5	    0.821	     20.513	     33.482	     62.479	      2.893	     25.282	    1.498	    7.225	    7.676	    6.238
 1980	     4	     6	    1.749	     21.703	     32.293	     68.883	      2.331	     20.434	    2.281	    5.747	    6.277	    5.042
 1980	     4	     7	    2.819	     22.618	     32.249	     67.645	      2.684	     20.567	    1.936	    5.749	    6.345	    5.124
 1980	     4	     8	    0.219	     22.630	     33.315	     64.475	      2.930	     21.848	    1.824	    6.290	    6.754	    5.508
 1980	     4	     9	    0.070	     21.208	     33.716	     60.494	      2.768	     23.948	    1.591	    6.908	    7.326	    5.970
 1980	     4	    10	    0.560	     21.269	     32.993	     68.526	      2.664	     21.509	    1.302	    6.240	    6.592	    5.323
 1980	     4	    11	    1.054	     22.035	     32.730	     70.609	      3.293	     18.793	    1.036	    5.756	    5.823	    4.677
 1980	     4	    12	    0.337	     22.129	     32.276	     63.966	      3.734	     23.356	    1.489	    6.544	    7.131	    5.789
 1980	     4	    13	    0.110	     21.129	     32.774	     60.813	      3.101	     22.998	    1.171	    6.609	    7.006	    5.669
 1980	     4	    14	    0.253	     19.792	     33.873	     60.165	      2.095	     24.974	    1.186	    7.025	    7.563	    6.139
 1980	     4	    15	    0.545	     21.880	     33.921	     64.301	      2.141	     22.541	    1.180	    6.393	    6.945	    5.674
 1980	     4	    16	    3.593	     22.085	     34.054	     60.300	      3.303	     22.428	    1.718	    6.757	    6.923	    5.666
 1980	     4	    17	    0.243	     20.488	     32.909	     61.639	      3.885	     23.875	    1.529	    7.102	    7.232	    5.852
 1980	     4	    18	    0.371	     21.165	     32.836	     63.362	      3.656	     21.334	    1.233	    6.469	    6.525	    5.264
 1980	     4	    19	    0.263	     21.392	     31.668	     64.490	      3.357	     18.994	    1.306	    5.635	    5.823	    4.638
 1980	     4	    20	    0.014	     21.397	     32.058	     63.067	      3.611	     19.722	    0.958	    5.924	    6.042	    4.837
 1980	     4	    21	    0.245	     21.305	     30.830	     66.731	      3.862	     17.444	    0.888	    5.271	    5.354	    4.215
 1980	     4	    22	    0.053	     22.083	     32.057	     65.934	      3.714	     16.650	    0.726	    5.296	    5.179	    4.115
 1980	     4	    23	    0.667	     22.381	     30.441	     67.530	      3.080	     14.089	    0.661	    4.263	    4.420	    3.431
 1980	     4	    24	    3.155	     21.037	     30.540	     68.945	      2.830	     16.339	    2.274	    4.820	    5.025	    3.923
 1980	     4	    25	    0.717	     21.921	     31.885	     63.405	      2.823	     17.613	    1.980	    5.225	    5.445	    4.337
 1980	     4	    26	    0.134	     21.280	     32.240	     67.442	      3.719	     20.917	    1.794	    6.224	    6.381	    5.134
 1980	     4	    27	    0.172	     21.668	     30.507	     65.502	      3.932	     16.418	    1.219	    4.959	    5.061	    3.969
 1980	     4	    28	    0.165	     20.933	     32.325	     65.189	      3.246	     21.208	    1.325	    6.227	    6.452	    5.190
 1980	     4	    29	    0.004	     21.734	     33.079	     62.668	      2.865	     21.499	    1.267	    6.252	    6.592	    5.353
 1980	     4	    30	    0.000	     21.023	     33.074	     59.446	      3.334	     21.789	    1.124	    6.536	    6.647	    5.383
 1980	     5	     1	    0.001	     21.194	     33.058	     61.891	      3.111	     20.479	    0.999	    6.200	    6.275	    5.068
 1980	     5	     2	    0.064	     21.487	     32.707	     63.758	      3.221	     20.632	    0.995	    6.133	    6.316	    5.102
 1980	     5	     3	    0.235	     22.123	     32.004	     66.271	      3.475	     18.567	    0.882	    5.553	    5.721	    4.588
 1980	     5	     4	    0.234	     21.762	     33.027	     63.833	      3.714	     21.150	    0.906	    6.401	    6.485	    5.265
 1980	     5	     5	    0.000	     21.689	     33.394	     62.285	      3.832	     21.466	    0.944	    6.605	    6.586	    5.361
 1980	     5	     6	    0.078	     22.074	     32.483	     64.355	      3.725	     20.571	    0.718	    6.100	    6.308	    5.108
 1980	     5	     7	    0.098	     21.272	     32.548	     61.947	      3.771	     21.623	    0.805	    6.440	    6.582	    5.325
 1980	     5	     8	    0.205	     21.052	     31.288	     65.593	      3.559	     18.588	    0.615	    5.554	    5.667	    4.502
 1980	     5	     9	    0.005	     21.259	     32.830	     59.483	      4.093	     22.780	    0.738	    6.804	    6.923	    5.627
 1980	     5	    10	    0.000	     20.566	     32.513	     59.064	      3.747	     20.512	    0.711	    6.340	    6.234	    5.010
 1980	     5	    11	    0.001	     21.396	     32.749	     60.985	      4.020	     19.914	    0.676	    6.242	    6.099	    4.922
 1980	     5	    12	    0.135	     21.000	     30.301	     66.945	      4.424	     16.155	    0.415	    5.060	    4.950	    3.866
 1980	     5	    13	    0.002	     20.977	     32.150	     59.017	      4.314	     22.534	    0.620	    6.648	    6.809	    5.506
 1980	     5	    14	    0.639	     21.522	     29.723	     71.632	      3.729	     13.861	    0.369	    4.304	    4.309	    3.315
 1980	     5	    15	    0.620	     21.923	     29.391	     71.945	      3.252	     12.621	    1.152	    3.864	    3.964	    3.021
 1980	     5	    16	    1.628	     21.813	     29.848	     74.135	      3.067	     13.104	    0.908	    4.029	    4.104	    3.149
 1980	     5	    17	    0.885	     20.646	     31.275	     68.976	      3.449	     17.910	    0.733	    5.462	    5.454	    4.317
 1980	     5	    18	    0.333	     20.689	     31.474	     67.193	      3.228	     19.109	    0.604	    5.658	    5.798	    4.619
 1980	     5	    19	    0.007	     21.007	     32.076	     62.404	      3.747	     20.754	    0.629	    6.186	    6.295	    5.069
 1980	     5	    20	    0.000	     20.798	     32.629	     63.028	      3.670	     21.231	    0.598	    6.434	    6.442	    5.205
 1980	     5	    21	    0.001	     20.741	     31.742	     61.216	      4.430	     20.606	    0.531	    6.264	    6.229	    4.999
 1980	     5	    22	    0.316	     21.038	     30.963	     64.146	      4.189	     18.521	    0.416	    5.583	    5.625	    4.468
 1980	     5	    23	    0.010	     19.949	     31.596	     65.191	      3.942	     19.446	    0.408	    6.044	    5.867	    4.667
 1980	     5	    24	    0.190	     21.409	     31.650	     68.184	      3.414	     18.616	    0.429	    5.555	    5.684	    4.545
 1980	     5	    25	    0.771	     21.768	     30.348	     70.520	      3.446	     13.954	    0.399	    4.372	    4.345	    3.371
 1980	     5	    26	    0.083	     21.468	     29.736	     69.111	      3.355	     11.667	    0.285	    3.863	    3.689	    2.789
 1980	     5	    27	    0.026	     21.117	     30.018	     63.784	      3.729	     15.351	    0.391	    4.691	    4.711	    3.667
 1980	     5	    28	    0.000	     20.039	     31.615	     61.193	      3.827	     20.096	    0.411	    6.112	    6.049	    4.829
 1980	     5	    29	    0.014	     20.155	     31.353	     63.018	      4.270	     18.041	    0.368	    5.787	    5.468	    4.328
 1980	     5	    30	    0.169	     21.461	     30.351	     64.414	      4.221	     14.059	    0.279	    4.600	    4.365	    3.385
 1980	     5	    31	    0.276	     21.922	     30.295	     68.743	      4.005	     14.224	    0.243	    4.486	    4.420	    3.440
 1980	     6	     1	    0.000	     21.567	     32.196	     57.483	      3.621	     19.729	    0.394	    5.915	    6.018	    4.855
 1980	     6	     2	    0.001	     20.310	     33.124	     62.718	      2.939	     20.061	    0.333	    6.179	    6.099	    4.919
 1980	     6	     3	    0.000	     21.218	     32.599	     64.860	      2.801	     18.573	    0.312	    5.622	    5.688	    4.574
 1980	     6	     4	    0.128	     21.087	     32.873	     66.818	      3.112	     20.776	    0.367	    6.206	    6.321	    5.124
 1980	     6	     5	    0.768	     22.696	     29.409	     69.707	      3.743	     12.725	    0.385	    3.827	    3.997	    3.074
 1980	     6	     6	    0.441	     21.469	     30.299	     64.778	      4.000	     14.027	    0.214	    4.533	    4.352	    3.375
 1980	     6	     7	    0.001	     19.932	     30.902	     63.083	      3.899	     17.914	    0.304	    5.580	    5.407	    4.264
 1980	     6	     8	    0.492	     20.652	     30.886	     65.493	      4.118	     16.827	    0.261	    5.327	    5.126	    4.038
 1980	     6	     9	    5.493	     21.574	     29.770	     75.598	      3.523	     12.777	    2.112	    4.075	    3.995	    3.059
 1980	     6	    10	   10.851	     21.102	     27.538	     80.031	      3.332	     10.593	    1.851	    3.247	    3.353	    2.458
 1980	     6	    11	    1.901	     21.016	     28.235	     74.683	      3.479	     10.516	    1.433	    3.423	    3.339	    2.457
 1980	     6	    12	    1.437	     20.736	     28.782	     72.927	      3.190	     12.965	    1.922	    3.947	    4.011	    3.039
 1980	     6	    13	    0.854	     21.212	     27.014	     82.485	      2.366	     11.274	    1.801	    3.127	    3.531	    2.603
 1980	     6	    14	    0.392	     20.470	     30.291	     65.563	      2.420	     19.079	    2.060	    5.211	    5.726	    4.538
 1980	     6	    15	    0.000	     19.997	     31.382	     65.522	      2.930	     21.136	    1.871	    5.995	    6.320	    5.063
 1980	     6	    16	    0.004	     20.789	     30.771	     63.190	      4.015	     20.394	    1.514	    5.839	    6.120	    4.895
 1980	     6	    17	    0.000	     19.501	     29.936	     67.924	      3.490	     18.612	    1.299	    5.409	    5.551	    4.359
 1980	     6	    18	    0.173	     19.723	     29.615	     66.602	      3.426	     16.353	    0.870	    4.906	    4.930	    3.825
 1980	     6	    19	    0.333	     20.206	     29.828	     70.433	      3.656	     17.941	    1.013	    5.200	    5.387	    4.231
 1980	     6	    20	    0.007	     19.978	     29.544	     66.099	      3.321	     16.802	    1.211	    4.905	    5.058	    3.939
 1980	     6	    21	    0.794	     19.969	     29.001	     74.908	      3.198	     14.124	    0.869	    4.303	    4.313	    3.290
 1980	     6	    22	    0.471	     20.273	     29.879	     67.487	      3.209	     14.807	    0.731	    4.576	    4.527	    3.497
 1980	     6	    23	    0.067	     20.673	     31.103	     68.151	      2.953	     18.050	    0.963	    5.303	    5.472	    4.344
 1980	     6	    24	    0.002	     20.212	     30.889	     67.582	      2.767	     17.895	    0.968	    5.235	    5.407	    4.273
 1980	     6	    25	    0.137	     19.757	     30.315	     65.265	      3.222	     18.492	    0.786	    5.385	    5.539	    4.363
 1980	     6	    26	    0.001	     21.094	     31.060	     66.979	      2.931	     18.827	    0.901	    5.374	    5.703	    4.550
 1980	     6	    27	    0.001	     20.413	     30.919	     65.169	      3.436	     19.290	    0.826	    5.630	    5.804	    4.618
 1980	     6	    28	    0.000	     19.135	     30.125	     60.971	      4.112	     19.230	    0.650	    5.753	    5.714	    4.494
 1980	     6	    29	    0.000	     19.257	     30.853	     56.952	      4.086	     18.134	    0.723	    5.759	    5.442	    4.280
 1980	     6	    30	    0.309	     21.079	     29.544	     63.769	      3.622	     14.344	    0.562	    4.385	    4.413	    3.406
 1980	     7	     1	    0.546	     19.631	     28.692	     69.433	      3.174	     14.388	    0.555	    4.322	    4.370	    3.325
 1980	     7	     2	    0.390	     20.835	     28.797	     69.126	      3.311	     13.718	    0.606	    4.086	    4.220	    3.220
 1980	     7	     3	    0.414	     20.368	     28.964	     66.184	      3.292	     16.775	    0.637	    4.705	    5.048	    3.924
 1980	     7	     4	    0.057	     19.331	     30.091	     64.677	      3.393	     17.665	    0.436	    5.292	    5.293	    4.136
 1980	     7	     5	    0.065	     19.992	     30.404	     61.153	      4.005	     17.651	    0.499	    5.414	    5.321	    4.180
 1980	     7	     6	    0.000	     18.370	     30.491	     59.601	      3.899	     21.802	    0.622	    6.342	    6.404	    5.071
 1980	     7	     7	    0.003	     19.124	     30.392	     57.053	      3.659	     20.865	    0.592	    5.996	    6.175	    4.891
 1980	     7	     8	    0.002	     19.009	     30.682	     59.304	      4.027	     18.938	    0.510	    5.868	    5.652	    4.448
 1980	     7	     9	    0.305	     20.874	     29.102	     66.391	      4.636	     13.225	    0.400	    4.300	    4.094	    3.117
 1980	     7	    10	    0.213	     20.847	     27.896	     69.651	      4.103	     11.904	    0.351	    3.692	    3.712	    2.765
 1980	     7	    11	    0.110	     20.662	     29.928	     59.004	      4.388	     15.294	    0.294	    4.862	    4.678	    3.630
 1980	     7	    12	    0.390	     20.602	     28.937	     67.261	      3.553	     11.924	    0.282	    3.901	    3.730	    2.796
 1980	     7	    13	    0.003	     19.870	     31.189	     60.417	      3.427	     19.041	    0.400	    5.737	    5.732	    4.544
 1980	     7	    14	    0.096	     20.369	     30.548	     63.395	      3.896	     15.783	    0.330	    5.061	    4.823	    3.761
 1980	     7	    15	    0.000	     19.184	     32.656	     56.772	      2.989	     19.963	    0.453	    6.212	    6.017	    4.807
 1980	     7	    16	    0.375	     20.316	     30.946	     59.972	      4.003	     18.054	    0.385	    5.581	    5.466	    4.319
 1980	     7	    17	    0.030	     19.144	     30.989	     55.392	      3.630	     20.999	    0.417	    6.175	    6.244	    4.958
 1980	     7	    18	    0.000	     18.073	     30.932	     51.108	      3.450	     22.494	    0.404	    6.508	    6.608	    5.241
 1980	     7	    19	    0.000	     18.679	     31.028	     58.448	      3.528	     21.773	    0.404	    6.354	    6.442	    5.115
 1980	     7	    20	    0.095	     19.975	     29.900	     62.964	      3.971	     17.751	    0.293	    5.293	    5.342	    4.178
 1980	     7	    21	    0.081	     19.286	     28.695	     66.817	      3.671	     14.338	    0.277	    4.475	    4.358	    3.300
 1980	     7	    22	    0.105	     18.457	     30.314	     67.807	      3.470	     15.763	    0.353	    5.183	    4.763	    3.663
 1980	     7	    23	    0.040	     19.918	     30.831	     59.941	      3.231	     19.463	    0.304	    5.667	    5.847	    4.628
 1980	     7	    24	    0.019	     19.486	     31.155	     55.500	      3.220	     21.871	    0.369	    6.219	    6.513	    5.194
 1980	     7	    25	    0.073	     19.424	     29.538	     58.145	      4.115	     16.300	    0.233	    5.083	    4.920	    3.796
 1980	     7	    26	    0.000	     19.733	     29.816	     60.472	      3.660	     16.188	    0.303	    4.989	    4.906	    3.796
 1980	     7	    27	    0.001	     20.355	     30.023	     60.814	      3.821	     16.732	    0.316	    5.070	    5.082	    3.962
 1980	     7	    28	    0.013	     19.662	     30.256	     58.634	      4.322	     21.452	    0.282	    6.114	    6.371	    5.052
 1980	     7	    29	    0.000	     19.271	     30.481	     58.853	      4.235	     20.506	    0.273	    6.079	    6.104	    4.820
 1980	     7	    30	    0.047	     19.646	     31.153	     59.912	      3.590	     18.599	    0.176	    5.737	    5.614	    4.425
 1980	     7	    31	    0.000	     19.524	     32.184	     58.100	      3.616	     21.671	    0.296	    6.565	    6.507	    5.211
 1980	     8	     1	    0.001	     19.238	     31.479	     55.344	      4.141	     21.838	    0.264	    6.578	    6.515	    5.191
 1980	     8	     2	    0.000	     18.627	     31.159	     57.380	      3.754	     21.856	    0.252	    6.481	    6.482	    5.139
 1980	     8	     3	    0.001	     19.979	     31.041	     63.346	      3.986	     18.306	    0.211	    5.711	    5.543	    4.367
 1980	     8	     4	    0.005	     19.885	     30.571	     61.384	      4.544	     18.198	    0.188	    5.700	    5.496	    4.313
 1980	     8	     5	    0.009	     18.584	     31.043	     58.375	      4.352	     23.053	    0.240	    6.799	    6.810	    5.411
 1980	     8	     6	    0.001	     18.587	     30.282	     63.058	      3.774	     19.250	    0.223	    5.823	    5.734	    4.478
 1980	     8	     7	    0.573	     21.138	     29.519	     71.489	      4.601	     15.134	    0.149	    4.675	    4.656	    3.595
 1980	     8	     8	    0.232	     21.421	     30.139	     68.440	      4.077	     17.412	    0.200	    5.088	    5.317	    4.179
 1980	     8	     9	    0.056	     19.864	     30.421	     61.323	      3.931	     19.364	    0.184	    5.722	    5.820	    4.580
 1980	     8	    10	    0.370	     19.422	     28.878	     72.966	      3.912	     15.406	    0.228	    4.730	    4.673	    3.560
 1980	     8	    11	    0.310	     20.113	     29.412	     64.354	      3.428	     15.687	    0.215	    4.706	    4.783	    3.678
 1980	     8	    12	    0.000	     19.100	     30.928	     59.426	      3.586	     21.503	    0.191	    6.255	    6.406	    5.071
 1980	     8	    13	    0.003	     19.162	     31.131	     57.331	      4.018	     23.552	    0.215	    6.747	    6.989	    5.571
 1980	     8	    14	    0.010	     18.497	     32.366	     55.526	      3.625	     22.421	    0.167	    6.904	    6.698	    5.339
