CABra ID  	 697
ANA ID    	 60477400
Longitude 	 -47.879   	 dd
Latitude  	 -15.713   	 dd
Area      	 233.39    	 km²
Elevation 	 1166.24   	 m
Quality   	 0 = missing	 1 = raw   	 2 = consistent
 
 Year	 Month	   Day	 Streamflow	    Quality
     	      	      	    (m³s¯¹)	           
 1987	     6	    29	      0.213	          1
 1987	     6	    30	      0.213	          1
 1987	     7	     1	      0.213	          1
 1987	     7	     2	      0.213	          1
 1987	     7	     3	      0.213	          1
 1987	     7	     4	      0.213	          1
 1987	     7	     5	      0.213	          1
 1987	     7	     6	      0.213	          1
 1987	     7	     7	      0.213	          1
 1987	     7	     8	      0.198	          1
 1987	     7	     9	      0.198	          1
 1987	     7	    10	      0.198	          1
 1987	     7	    11	      0.198	          1
 1987	     7	    12	      0.198	          1
 1987	     7	    13	      0.198	          1
 1987	     7	    14	      0.198	          1
 1987	     7	    15	      0.198	          1
 1987	     7	    16	      0.198	          1
 1987	     7	    17	      0.198	          1
 1987	     7	    18	      0.198	          1
 1987	     7	    19	      0.184	          1
 1987	     7	    20	      0.184	          1
 1987	     7	    21	      0.184	          1
 1987	     7	    22	      0.184	          1
 1987	     7	    23	      0.184	          1
 1987	     7	    24	      0.184	          1
 1987	     7	    25	      0.184	          1
 1987	     7	    26	      0.184	          1
 1987	     7	    27	      0.184	          1
 1987	     7	    28	      0.184	          1
 1987	     7	    29	      0.184	          1
 1987	     7	    30	      0.184	          1
 1987	     7	    31	      0.184	          1
 1987	     8	     1	      0.184	          1
 1987	     8	     2	      0.184	          1
 1987	     8	     3	      0.184	          1
 1987	     8	     4	      0.170	          1
 1987	     8	     5	      0.170	          1
 1987	     8	     6	      0.184	          1
 1987	     8	     7	      0.184	          1
 1987	     8	     8	      0.184	          1
 1987	     8	     9	      0.184	          1
 1987	     8	    10	      0.184	          1
 1987	     8	    11	      0.170	          1
 1987	     8	    12	      0.170	          1
 1987	     8	    13	      0.170	          1
 1987	     8	    14	      0.170	          1
 1987	     8	    15	      0.170	          1
 1987	     8	    16	      0.170	          1
 1987	     8	    17	      0.170	          1
 1987	     8	    18	      0.170	          1
 1987	     8	    19	      0.170	          1
 1987	     8	    20	      0.170	          1
 1987	     8	    21	      0.170	          1
 1987	     8	    22	      0.170	          1
 1987	     8	    23	      0.170	          1
 1987	     8	    24	      0.157	          1
 1987	     8	    25	      0.157	          1
 1987	     8	    26	      0.157	          1
 1987	     8	    27	      0.157	          1
 1987	     8	    28	      0.157	          1
 1987	     8	    29	      0.157	          1
 1987	     8	    30	      0.184	          1
 1987	     8	    31	      0.157	          1
 1987	     9	     1	      0.157	          1
 1987	     9	     2	      0.144	          1
 1987	     9	     3	      0.144	          1
 1987	     9	     4	      0.157	          1
 1987	     9	     5	      0.157	          1
 1987	     9	     6	      0.157	          1
 1987	     9	     7	      0.157	          1
 1987	     9	     8	      0.157	          1
 1987	     9	     9	      0.157	          1
 1987	     9	    10	      0.144	          1
 1987	     9	    11	      0.144	          1
 1987	     9	    12	      0.157	          1
 1987	     9	    13	      0.157	          1
 1987	     9	    14	      0.144	          1
 1987	     9	    15	      0.144	          1
 1987	     9	    16	      0.144	          1
 1987	     9	    17	      0.132	          1
 1987	     9	    18	      0.132	          1
 1987	     9	    19	      0.144	          1
 1987	     9	    20	      0.144	          1
 1987	     9	    21	      0.228	          1
 1987	     9	    22	      0.157	          1
 1987	     9	    23	      0.157	          1
 1987	     9	    24	      0.503	          1
 1987	     9	    25	      0.157	          1
 1987	     9	    26	      0.157	          1
 1987	     9	    27	      0.170	          1
 1987	     9	    28	      0.157	          1
 1987	     9	    29	      0.157	          1
 1987	     9	    30	      0.144	          1
 1987	    10	     1	      0.144	          1
 1987	    10	     2	      0.259	          1
 1987	    10	     3	      0.503	          1
 1987	    10	     4	      0.184	          1
 1987	    10	     5	      0.275	          1
 1987	    10	     6	      0.184	          1
 1987	    10	     7	      0.170	          1
 1987	    10	     8	      0.157	          1
 1987	    10	     9	      0.157	          1
 1987	    10	    10	      0.157	          1
 1987	    10	    11	      0.184	          1
 1987	    10	    12	      0.170	          1
 1987	    10	    13	      0.170	          1
 1987	    10	    14	      0.184	          1
 1987	    10	    15	      0.170	          1
 1987	    10	    16	      0.157	          1
 1987	    10	    17	      0.144	          1
 1987	    10	    18	      0.144	          1
 1987	    10	    19	      0.144	          1
 1987	    10	    20	      0.144	          1
 1987	    10	    21	      0.144	          1
 1987	    10	    22	      0.157	          1
 1987	    10	    23	      0.157	          1
 1987	    10	    24	      0.144	          1
 1987	    10	    25	      0.213	          1
 1987	    10	    26	      0.157	          1
 1987	    10	    27	      0.157	          1
 1987	    10	    28	      0.144	          1
 1987	    10	    29	      0.144	          1
 1987	    10	    30	      0.144	          1
 1987	    10	    31	      0.157	          1
 1987	    11	     1	      0.184	          1
 1987	    11	     2	      0.184	          1
 1987	    11	     3	      0.170	          1
 1987	    11	     4	      0.170	          1
 1987	    11	     5	      0.170	          1
 1987	    11	     6	      0.184	          1
 1987	    11	     7	      0.184	          1
 1987	    11	     8	      1.005	          1
 1987	    11	     9	      0.327	          1
 1987	    11	    10	      0.920	          1
 1987	    11	    11	      0.569	          1
 1987	    11	    12	      0.662	          1
 1987	    11	    13	      5.204	          1
 1987	    11	    14	      0.839	          1
 1987	    11	    15	      1.214	          1
 1987	    11	    16	      0.839	          1
 1987	    11	    17	      0.866	          1
 1987	    11	    18	      2.457	          1
 1987	    11	    19	      1.152	          1
 1987	    11	    20	      0.686	          1
 1987	    11	    21	      0.421	          1
 1987	    11	    22	      0.401	          1
 1987	    11	    23	      0.976	          1
 1987	    11	    24	      1.610	          1
 1987	    11	    25	      1.122	          1
 1987	    11	    26	      1.473	          1
 1987	    11	    27	      1.183	          1
 1987	    11	    28	      1.245	          1
 1987	    11	    29	      1.406	          1
 1987	    11	    30	      1.753	          1
 1987	    12	     1	      1.152	          1
 1987	    12	     2	      1.092	          1
 1987	    12	     3	      1.033	          1
 1987	    12	     4	      4.210	          1
 1987	    12	     5	      3.260	          1
 1987	    12	     6	      1.308	          1
 1987	    12	     7	      1.681	          1
 1987	    12	     8	      5.615	          1
 1987	    12	     9	      1.717	          1
 1987	    12	    10	      1.863	          1
 1987	    12	    11	      3.598	          1
 1987	    12	    12	      2.015	          1
 1987	    12	    13	      1.753	          1
 1987	    12	    14	      1.681	          1
 1987	    12	    15	      9.659	          1
 1987	    12	    16	     14.022	          1
 1987	    12	    17	      7.861	          1
 1987	    12	    18	     11.288	          1
 1987	    12	    19	      5.437	          1
 1987	    12	    20	      4.158	          1
 1987	    12	    21	      3.452	          1
 1987	    12	    22	      2.758	          1
 1987	    12	    23	      2.542	          1
 1987	    12	    24	      5.204	          1
 1987	    12	    25	     11.611	          1
 1987	    12	    26	      5.496	          1
 1987	    12	    27	      6.286	          1
 1987	    12	    28	      3.798	          1
 1987	    12	    29	      3.899	          1
 1987	    12	    30	      3.166	          1
 1987	    12	    31	      2.542	          1
 1988	     1	     1	      3.073	          1
 1988	     1	     2	      2.333	          1
 1988	     1	     3	      2.053	          1
 1988	     1	     4	      2.171	          1
 1988	     1	     5	      0.948	          1
 1988	     1	     6	      1.373	          1
 1988	     1	     7	      0.525	          1
 1988	     1	     8	      1.092	          1
 1988	     1	     9	      1.340	          1
 1988	     1	    10	      2.891	          1
 1988	     1	    11	      2.171	          1
 1988	     1	    12	      2.891	          1
 1988	     1	    13	      1.681	          1
 1988	     1	    14	      1.340	          1
 1988	     1	    15	      1.122	          1
 1988	     1	    16	      0.686	          1
 1988	     1	    17	      1.152	          1
 1988	     1	    18	      0.976	          1
 1988	     1	    19	      0.662	          1
 1988	     1	    20	      0.638	          1
 1988	     1	    21	      0.569	          1
 1988	     1	    22	      1.152	          1
 1988	     1	    23	      0.638	          1
 1988	     1	    24	      1.005	          1
 1988	     1	    25	      0.662	          1
 1988	     1	    26	      0.615	          1
 1988	     1	    27	      0.547	          1
 1988	     1	    28	      0.547	          1
 1988	     1	    29	      0.525	          1
 1988	     1	    30	      0.525	          1
 1988	     1	    31	      0.503	          1
 1988	     2	     1	      0.503	          1
 1988	     2	     2	      0.525	          1
 1988	     2	     3	      0.503	          1
 1988	     2	     4	      1.373	          1
 1988	     2	     5	      1.122	          1
 1988	     2	     6	      0.813	          1
 1988	     2	     7	      3.213	          1
 1988	     2	     8	      3.500	          1
 1988	     2	     9	      1.373	          1
 1988	     2	    10	      1.610	          1
 1988	     2	    11	      1.789	          1
 1988	     2	    12	      2.499	          1
 1988	     2	    13	      3.308	          1
 1988	     2	    14	      2.627	          1
 1988	     2	    15	      4.106	          1
 1988	     2	    16	      2.758	          1
 1988	     2	    17	      8.561	          1
 1988	     2	    18	      3.598	          1
 1988	     2	    19	      5.496	          1
 1988	     2	    20	      6.924	          1
 1988	     2	    21	      4.002	          1
 1988	     2	    22	      1.976	          1
 1988	     2	    23	      1.373	          1
 1988	     2	    24	      1.439	          1
 1988	     2	    25	      1.681	          1
 1988	     2	    26	      1.005	          1
 1988	     2	    27	      0.662	          1
 1988	     2	    28	      3.549	          1
 1988	     2	    29	      2.627	          1
 1988	     3	     1	      3.028	          1
 1988	     3	     2	      1.976	          1
 1988	     3	     3	      3.500	          1
 1988	     3	     4	      1.645	          1
 1988	     3	     5	      2.251	          1
 1988	     3	     6	      2.171	          1
 1988	     3	     7	      2.171	          1
 1988	     3	     8	      2.802	          1
 1988	     3	     9	      6.924	          1
 1988	     3	    10	     10.344	          1
 1988	     3	    11	      5.089	          1
 1988	     3	    12	     14.156	          1
 1988	     3	    13	     25.352	          1
 1988	     3	    14	     12.487	          1
 1988	     3	    15	     10.421	          1
 1988	     3	    16	      6.794	          1
 1988	     3	    17	      4.106	          1
 1988	     3	    18	      5.916	          1
 1988	     3	    19	      4.586	          1
 1988	     3	    20	      4.477	          1
 1988	     3	    21	      2.499	          1
 1988	     3	    22	      2.415	          1
 1988	     3	    23	      6.286	          1
 1988	     3	    24	      3.598	          1
 1988	     3	    25	      2.758	          1
 1988	     3	    26	      2.671	          1
 1988	     3	    27	      2.627	          1
 1988	     3	    28	      2.499	          1
 1988	     3	    29	      2.457	          1
 1988	     3	    30	      1.183	          1
 1988	     3	    31	      2.627	          1
 1988	     4	     1	      2.584	          1
 1988	     4	     2	      6.223	          1
 1988	     4	     3	      3.403	          1
 1988	     4	     4	     10.037	          1
 1988	     4	     5	     14.022	          1
 1988	     4	     6	      9.139	          1
 1988	     4	     7	      5.262	          1
 1988	     4	     8	      3.120	          1
 1988	     4	     9	      5.032	          1
 1988	     4	    10	      3.500	          1
 1988	     4	    11	      1.507	          1
 1988	     4	    12	      1.575	          1
 1988	     4	    13	      1.938	          1
 1988	     4	    14	      1.938	          1
 1988	     4	    15	      3.166	          1
 1988	     4	    16	      3.549	          1
 1988	     4	    17	      2.211	          1
 1988	     4	    18	     13.889	          1
 1988	     4	    19	      6.161	          1
 1988	     4	    20	      4.263	          1
 1988	     4	    21	      5.262	          1
 1988	     4	    22	      3.452	          1
 1988	     4	    23	      3.697	          1
 1988	     4	    24	      2.542	          1
 1988	     4	    25	      3.073	          1
 1988	     4	    26	      3.500	          1
 1988	     4	    27	      3.403	          1
 1988	     4	    28	      2.802	          1
 1988	     4	    29	      2.802	          1
 1988	     4	    30	      2.802	          1
 1988	     5	     1	      2.758	          1
 1988	     5	     2	      1.610	          1
 1988	     5	     3	      1.152	          1
 1988	     5	     4	      2.584	          1
 1988	     5	     5	      1.826	          1
 1988	     5	     6	      1.214	          1
 1988	     5	     7	      1.245	          1
 1988	     5	     8	      1.473	          1
 1988	     5	     9	      1.473	          1
 1988	     5	    10	      0.976	          1
 1988	     5	    11	      1.541	          1
 1988	     5	    12	      1.245	          1
 1988	     5	    13	      1.276	          1
 1988	     5	    14	      1.152	          1
 1988	     5	    15	      1.122	          1
 1988	     5	    16	      1.245	          1
 1988	     5	    17	      0.686	          1
 1988	     5	    18	      0.736	          1
 1988	     5	    19	      0.686	          1
 1988	     5	    20	      0.638	          1
 1988	     5	    21	      0.615	          1
 1988	     5	    22	      0.615	          1
 1988	     5	    23	      0.569	          1
 1988	     5	    24	      0.547	          1
 1988	     5	    25	      0.547	          1
 1988	     5	    26	      0.525	          1
 1988	     5	    27	      0.547	          1
 1988	     5	    28	      0.615	          1
 1988	     5	    29	      0.711	          1
 1988	     5	    30	      0.638	          1
 1988	     5	    31	      0.615	          1
 1988	     6	     1	      0.592	          1
 1988	     6	     2	      0.592	          1
 1988	     6	     3	      0.547	          1
 1988	     6	     4	      0.547	          1
 1988	     6	     5	      0.547	          1
 1988	     6	     6	      0.547	          1
 1988	     6	     7	      0.569	          1
 1988	     6	     8	      0.662	          1
 1988	     6	     9	      0.662	          1
 1988	     6	    10	      0.592	          1
 1988	     6	    11	      0.525	          1
 1988	     6	    12	      0.503	          1
 1988	     6	    13	      0.525	          1
 1988	     6	    14	      0.503	          1
 1988	     6	    15	      0.503	          1
 1988	     6	    16	      0.503	          1
 1988	     6	    17	      0.503	          1
 1988	     6	    18	      0.503	          1
 1988	     6	    19	      0.401	          1
 1988	     6	    20	      0.309	          1
 1988	     6	    21	      0.309	          1
 1988	     6	    22	      0.382	          1
 1988	     6	    23	      0.638	          1
 1988	     6	    24	      0.686	          1
 1988	     6	    25	      0.547	          1
 1988	     6	    26	      0.441	          1
 1988	     6	    27	      0.401	          1
 1988	     6	    28	      0.382	          1
 1988	     6	    29	      0.292	          1
 1988	     6	    30	      0.292	          1
 1988	     7	     1	      0.292	          1
 1988	     7	     2	      0.275	          1
 1988	     7	     3	      0.275	          1
 1988	     7	     4	      0.309	          1
 1988	     7	     5	      0.292	          1
 1988	     7	     6	      0.292	          1
 1988	     7	     7	      0.327	          1
 1988	     7	     8	      0.327	          1
 1988	     7	     9	      0.327	          1
 1988	     7	    10	      0.309	          1
 1988	     7	    11	      0.345	          1
 1988	     7	    12	      0.292	          1
 1988	     7	    13	      0.292	          1
 1988	     7	    14	      0.292	          1
 1988	     7	    15	      0.292	          1
 1988	     7	    16	      0.441	          1
 1988	     7	    17	      0.592	          1
 1988	     7	    18	      0.662	          1
 1988	     7	    19	      0.482	          1
 1988	     7	    20	      0.363	          1
 1988	     7	    21	      0.327	          1
 1988	     7	    22	      0.275	          1
 1988	     7	    23	      0.213	          1
 1988	     7	    24	      0.213	          1
 1988	     7	    25	      0.259	          1
 1988	     7	    26	      0.259	          1
 1988	     7	    27	      0.259	          1
 1988	     7	    28	      0.259	          1
 1988	     7	    29	      0.421	          1
 1988	     7	    30	      0.275	          1
 1988	     7	    31	      0.259	          1
 1988	     8	     1	      0.259	          1
 1988	     8	     2	      0.259	          1
 1988	     8	     3	      0.275	          1
 1988	     8	     4	      0.382	          1
 1988	     8	     5	      0.275	          1
 1988	     8	     6	      0.259	          1
 1988	     8	     7	      0.184	          1
 1988	     8	     8	      0.228	          1
 1988	     8	     9	      0.228	          1
 1988	     8	    10	      0.228	          1
 1988	     8	    11	      0.243	          1
 1988	     8	    12	      0.228	          1
 1988	     8	    13	      0.228	          1
 1988	     8	    14	      0.228	          1
 1988	     8	    15	      0.228	          1
 1988	     8	    16	      0.228	          1
 1988	     8	    17	      0.228	          1
 1988	     8	    18	      0.228	          1
 1988	     8	    19	      0.228	          1
 1988	     8	    20	      0.243	          1
 1988	     8	    21	      0.243	          1
 1988	     8	    22	      0.243	          1
 1988	     8	    23	      0.228	          1
 1988	     8	    24	      0.213	          1
 1988	     8	    25	      0.213	          1
 1988	     8	    26	      0.213	          1
 1988	     8	    27	      0.213	          1
 1988	     8	    28	      0.213	          1
 1988	     8	    29	      0.213	          1
 1988	     8	    30	      0.213	          1
 1988	     8	    31	      0.213	          1
 1988	     9	     1	      0.213	          1
 1988	     9	     2	      0.213	          1
 1988	     9	     3	      0.213	          1
 1988	     9	     4	      0.213	          1
 1988	     9	     5	      0.213	          1
 1988	     9	     6	      0.198	          1
 1988	     9	     7	      0.198	          1
 1988	     9	     8	      0.213	          1
 1988	     9	     9	      0.213	          1
 1988	     9	    10	      0.213	          1
 1988	     9	    11	      0.213	          1
 1988	     9	    12	      0.198	          1
 1988	     9	    13	      0.198	          1
 1988	     9	    14	      0.198	          1
 1988	     9	    15	      0.275	          1
 1988	     9	    16	      0.213	          1
 1988	     9	    17	      0.213	          1
 1988	     9	    18	      0.198	          1
 1988	     9	    19	      0.198	          1
 1988	     9	    20	      0.198	          1
 1988	     9	    21	      0.198	          1
 1988	     9	    22	      0.184	          1
 1988	     9	    23	      0.184	          1
 1988	     9	    24	      0.198	          1
 1988	     9	    25	      0.198	          1
 1988	     9	    26	      0.184	          1
 1988	     9	    27	      0.184	          1
 1988	     9	    28	      0.184	          1
 1988	     9	    29	      0.198	          1
 1988	     9	    30	      0.198	          1
 1988	    10	     1	      0.198	          1
 1988	    10	     2	      0.213	          1
 1988	    10	     3	      0.198	          1
 1988	    10	     4	      0.198	          1
 1988	    10	     5	      0.198	          1
 1988	    10	     6	      0.198	          1
 1988	    10	     7	      0.198	          1
 1988	    10	     8	      0.198	          1
 1988	    10	     9	      0.198	          1
 1988	    10	    10	      0.184	          1
 1988	    10	    11	      0.184	          1
 1988	    10	    12	      0.184	          1
 1988	    10	    13	      0.184	          1
 1988	    10	    14	      0.198	          1
 1988	    10	    15	      0.198	          1
 1988	    10	    16	      0.198	          1
 1988	    10	    17	      0.184	          1
 1988	    10	    18	      0.228	          1
 1988	    10	    19	      0.184	          1
 1988	    10	    20	      8.419	          1
 1988	    10	    21	      1.340	          1
 1988	    10	    22	      0.592	          1
 1988	    10	    23	      1.439	          1
 1988	    10	    24	      3.950	          1
 1988	    10	    25	      2.211	          1
 1988	    10	    26	      0.948	          1
 1988	    10	    27	      0.711	          1
 1988	    10	    28	      0.711	          1
 1988	    10	    29	      0.711	          1
 1988	    10	    30	      0.711	          1
 1988	    10	    31	      0.761	          1
 1988	    11	     1	      0.736	          1
 1988	    11	     2	      0.736	          1
 1988	    11	     3	      1.901	          1
 1988	    11	     4	      0.813	          1
 1988	    11	     5	      4.158	          1
 1988	    11	     6	      3.798	          1
 1988	    11	     7	      3.950	          1
 1988	    11	     8	      2.333	          1
 1988	    11	     9	      1.541	          1
 1988	    11	    10	      1.340	          1
 1988	    11	    11	      1.214	          1
 1988	    11	    12	      0.948	          1
 1988	    11	    13	      0.736	          1
 1988	    11	    14	      0.711	          1
 1988	    11	    15	      0.711	          1
 1988	    11	    16	      0.711	          1
 1988	    11	    17	      0.948	          1
 1988	    11	    18	      0.761	          1
 1988	    11	    19	      0.686	          1
 1988	    11	    20	      0.686	          1
 1988	    11	    21	      0.686	          1
 1988	    11	    22	      1.507	          1
 1988	    11	    23	      1.507	          1
 1988	    11	    24	      1.541	          1
 1988	    11	    25	      1.439	          1
 1988	    11	    26	      1.406	          1
 1988	    11	    27	      2.053	          1
 1988	    11	    28	      1.340	          1
 1988	    11	    29	      1.276	          1
 1988	    11	    30	      2.542	          1
 1988	    12	     1	      1.901	          1
 1988	    12	     2	      2.542	          1
 1988	    12	     3	      3.213	          1
 1988	    12	     4	      2.584	          1
 1988	    12	     5	      2.333	          1
 1988	    12	     6	      1.826	          1
 1988	    12	     7	      1.340	          1
 1988	    12	     8	      1.276	          1
 1988	    12	     9	      1.406	          1
 1988	    12	    10	      1.863	          1
 1988	    12	    11	      2.802	          1
 1988	    12	    12	      3.120	          1
 1988	    12	    13	      4.054	          1
 1988	    12	    14	      2.802	          1
 1988	    12	    15	      2.891	          1
 1988	    12	    16	      6.794	          1
 1988	    12	    17	      6.859	          1
 1988	    12	    18	      8.921	          1
 1988	    12	    19	      8.848	          1
 1988	    12	    20	      4.641	          1
 1988	    12	    21	      3.950	          1
 1988	    12	    22	      3.648	          1
 1988	    12	    23	      4.370	          1
 1988	    12	    24	      3.403	          1
 1988	    12	    25	      3.213	          1
 1988	    12	    26	      3.120	          1
 1988	    12	    27	      2.847	          1
 1988	    12	    28	      1.976	          1
 1988	    12	    29	      1.826	          1
 1988	    12	    30	      1.753	          1
 1988	    12	    31	      1.681	          1
 1989	     1	     1	      1.645	          1
 1989	     1	     2	      1.863	          1
 1989	     1	     3	      2.132	          1
 1989	     1	     4	      4.158	          1
 1989	     1	     5	      2.714	          1
 1989	     1	     6	      3.598	          1
 1989	     1	     7	      3.028	          1
 1989	     1	     8	      5.147	          1
 1989	     1	     9	      3.697	          1
 1989	     1	    10	      4.106	          1
 1989	     1	    11	      3.452	          1
 1989	     1	    12	      3.355	          1
 1989	     1	    13	      2.714	          1
 1989	     1	    14	      2.333	          1
 1989	     1	    15	      2.211	          1
 1989	     1	    16	      1.826	          1
 1989	     1	    17	      1.863	          1
 1989	     1	    18	      2.374	          1
 1989	     1	    19	      6.475	          1
 1989	     1	    20	      3.355	          1
 1989	     1	    21	      2.982	          1
 1989	     1	    22	      2.627	          1
 1989	     1	    23	      2.374	          1
 1989	     1	    24	      1.717	          1
 1989	     1	    25	      1.645	          1
 1989	     1	    26	      1.717	          1
 1989	     1	    27	      1.681	          1
 1989	     1	    28	      1.610	          1
 1989	     1	    29	      1.541	          1
 1989	     1	    30	      1.541	          1
 1989	     1	    31	      1.473	          1
 1989	     2	     1	      1.439	          1
 1989	     2	     2	      1.473	          1
 1989	     2	     3	      3.549	          1
 1989	     2	     4	      2.758	          1
 1989	     2	     5	      2.457	          1
 1989	     2	     6	      2.333	          1
 1989	     2	     7	      4.424	          1
 1989	     2	     8	      2.891	          1
 1989	     2	     9	      4.002	          1
 1989	     2	    10	      5.032	          1
 1989	     2	    11	      4.807	          1
 1989	     2	    12	      5.794	          1
 1989	     2	    13	      5.032	          1
 1989	     2	    14	      3.648	          1
 1989	     2	    15	      4.919	          1
 1989	     2	    16	      3.166	          1
 1989	     2	    17	      3.452	          1
 1989	     2	    18	      3.500	          1
 1989	     2	    19	      3.120	          1
 1989	     2	    20	      2.499	          1
 1989	     2	    21	      2.171	          1
 1989	     2	    22	      3.308	          1
 1989	     2	    23	      2.802	          1
 1989	     2	    24	      2.499	          1
 1989	     2	    25	      2.053	          1
 1989	     2	    26	      3.500	          1
 1989	     2	    27	      3.549	          1
 1989	     2	    28	      2.415	          1
 1989	     3	     1	      1.789	          1
 1989	     3	     2	      1.863	          1
 1989	     3	     3	      7.319	          1
 1989	     3	     4	      4.002	          1
 1989	     3	     5	      5.555	          1
 1989	     3	     6	      3.648	          1
 1989	     3	     7	      4.807	          1
 1989	     3	     8	      6.161	          1
 1989	     3	     9	      4.210	          1
 1989	     3	    10	      3.598	          1
 1989	     3	    11	      4.641	          1
 1989	     3	    12	      3.899	          1
 1989	     3	    13	      3.403	          1
 1989	     3	    14	      3.308	          1
 1989	     3	    15	      3.166	          1
 1989	     3	    16	      2.802	          1
 1989	     3	    17	      2.251	          1
 1989	     3	    18	      2.542	          1
 1989	     3	    19	      2.542	          1
 1989	     3	    20	      2.132	          1
 1989	     3	    21	      2.015	          1
 1989	     3	    22	      2.015	          1
 1989	     3	    23	      2.015	          1
 1989	     3	    24	      2.891	          1
 1989	     3	    25	      2.015	          1
 1989	     3	    26	      3.798	          1
 1989	     3	    27	      3.848	          1
 1989	     3	    28	      3.355	          1
 1989	     3	    29	      3.028	          1
 1989	     3	    30	      2.758	          1
 1989	     3	    31	      2.671	          1
 1989	     4	     1	      2.584	          1
 1989	     4	     2	      2.333	          1
 1989	     4	     3	      2.092	          1
 1989	     4	     4	      2.015	          1
 1989	     4	     5	      1.826	          1
 1989	     4	     6	      1.717	          1
 1989	     4	     7	      1.610	          1
 1989	     4	     8	      1.645	          1
 1989	     4	     9	      1.575	          1
 1989	     4	    10	      1.645	          1
 1989	     4	    11	      1.575	          1
 1989	     4	    12	      1.863	          1
 1989	     4	    13	      1.863	          1
 1989	     4	    14	      1.789	          1
 1989	     4	    15	      1.753	          1
 1989	     4	    16	      1.753	          1
 1989	     4	    17	      1.681	          1
 1989	     4	    18	      1.645	          1
 1989	     4	    19	      1.541	          1
 1989	     4	    20	      1.575	          1
 1989	     4	    21	      1.507	          1
 1989	     4	    22	      1.610	          1
 1989	     4	    23	      2.092	          1
 1989	     4	    24	      2.415	          1
 1989	     4	    25	      1.717	          1
 1989	     4	    26	      1.541	          1
 1989	     4	    27	      1.373	          1
 1989	     4	    28	      1.373	          1
 1989	     4	    29	      1.406	          1
 1989	     4	    30	      1.439	          1
 1989	     5	     1	      1.406	          1
 1989	     5	     2	      1.340	          1
 1989	     5	     3	      1.308	          1
 1989	     5	     4	      1.276	          1
 1989	     5	     5	      1.245	          1
 1989	     5	     6	      1.214	          1
 1989	     5	     7	      1.214	          1
 1989	     5	     8	      1.122	          1
 1989	     5	     9	      1.063	          1
 1989	     5	    10	      1.063	          1
 1989	     5	    11	      1.005	          1
 1989	     5	    12	      0.948	          1
 1989	     5	    13	      0.920	          1
 1989	     5	    14	      0.893	          1
 1989	     5	    15	      0.920	          1
 1989	     5	    16	      0.893	          1
 1989	     5	    17	      0.893	          1
 1989	     5	    18	      0.893	          1
 1989	     5	    19	      0.893	          1
 1989	     5	    20	      0.893	          1
 1989	     5	    21	      0.893	          1
 1989	     5	    22	      0.893	          1
 1989	     5	    23	      0.893	          1
 1989	     5	    24	      0.866	          1
 1989	     5	    25	      0.866	          1
 1989	     5	    26	      0.839	          1
 1989	     5	    27	      0.839	          1
 1989	     5	    28	      0.813	          1
 1989	     5	    29	      0.813	          1
 1989	     5	    30	      0.813	          1
 1989	     5	    31	      0.813	          1
 1989	     6	     1	      0.786	          1
 1989	     6	     2	      0.761	          1
 1989	     6	     3	      0.786	          1
 1989	     6	     4	      0.786	          1
 1989	     6	     5	      0.686	          1
 1989	     6	     6	      0.638	          1
 1989	     6	     7	      0.615	          1
 1989	     6	     8	      0.686	          1
 1989	     6	     9	      0.592	          1
 1989	     6	    10	      0.592	          1
 1989	     6	    11	      0.839	          1
 1989	     6	    12	      0.813	          1
 1989	     6	    13	      0.638	          1
 1989	     6	    14	      0.638	          1
 1989	     6	    15	      0.638	          1
 1989	     6	    16	      0.615	          1
 1989	     6	    17	      0.615	          1
 1989	     6	    18	      0.592	          1
 1989	     6	    19	      0.813	          1
 1989	     6	    20	      0.592	          1
 1989	     6	    21	      0.547	          1
 1989	     6	    22	      0.547	          1
 1989	     6	    23	      0.547	          1
 1989	     6	    24	      0.662	          1
 1989	     6	    25	      0.662	          1
 1989	     6	    26	      1.122	          1
 1989	     6	    27	      0.761	          1
 1989	     6	    28	      0.662	          1
 1989	     6	    29	      0.592	          1
 1989	     6	    30	      0.569	          1
 1989	     7	     1	      0.525	          1
 1989	     7	     2	      0.525	          1
 1989	     7	     3	      0.482	          1
 1989	     7	     4	      0.503	          1
 1989	     7	     5	      0.503	          1
 1989	     7	     6	      0.482	          1
 1989	     7	     7	      0.482	          1
 1989	     7	     8	      0.482	          1
 1989	     7	     9	      0.503	          1
 1989	     7	    10	      0.503	          1
 1989	     7	    11	      0.503	          1
 1989	     7	    12	      0.482	          1
 1989	     7	    13	      0.482	          1
 1989	     7	    14	      0.482	          1
 1989	     7	    15	      0.482	          1
 1989	     7	    16	      0.482	          1
 1989	     7	    17	      0.482	          1
 1989	     7	    18	      0.482	          1
 1989	     7	    19	      0.482	          1
 1989	     7	    20	      0.482	          1
 1989	     7	    21	      0.461	          1
 1989	     7	    22	      0.461	          1
 1989	     7	    23	      0.461	          1
 1989	     7	    24	      0.461	          1
 1989	     7	    25	      0.461	          1
 1989	     7	    26	      0.813	          1
 1989	     7	    27	      0.461	          1
 1989	     7	    28	      0.461	          1
 1989	     7	    29	      0.461	          1
 1989	     7	    30	      0.461	          1
 1989	     7	    31	      0.711	          1
 1989	     8	     1	      0.920	          1
 1989	     8	     2	      1.092	          1
 1989	     8	     3	      1.033	          1
 1989	     8	     4	      1.063	          1
