CABra ID  	 697
ANA ID    	 60477400
Longitude 	 -47.879   	 dd
Latitude  	 -15.713   	 dd
Area      	 233.39    	 km²
Elevation 	 1166.24   	 m
 
p_ens, tmin_ens, tmax_ens, rh_ens, wnd_ens and srad_ens product are derived from the ENSEMBLE dataset
et_ens product is derived from the GLEAM dataset
pet_hg was estimated by Penman-Monteith method
pet_pm was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ens	   tmin_ens	   tmax_ens	     rh_ens	    wnd_ens	   srad_ens	   et_ens	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	   11.353	     17.437	     21.845	     91.898	      2.140	      8.964	    1.300	    2.404	    2.912	    1.849
 1980	     1	     2	   19.241	     17.575	     22.552	     90.609	      1.482	     10.379	    1.426	    2.699	    3.295	    2.165
 1980	     1	     3	    9.828	     16.826	     24.339	     83.578	      0.666	     17.111	    3.146	    4.103	    5.091	    3.617
 1980	     1	     4	    2.835	     16.852	     27.417	     75.005	      0.943	     25.176	    4.580	    6.011	    7.384	    5.538
 1980	     1	     5	    0.963	     16.753	     26.572	     75.363	      2.170	     22.994	    3.765	    5.638	    6.747	    4.998
 1980	     1	     6	    1.032	     17.164	     26.656	     78.298	      1.801	     20.567	    3.299	    5.140	    6.112	    4.498
 1980	     1	     7	    4.085	     16.959	     25.728	     83.657	      1.140	     17.798	    3.593	    4.414	    5.323	    3.837
 1980	     1	     8	   14.960	     16.398	     23.900	     85.624	      1.088	     12.609	    2.573	    3.261	    3.879	    2.636
 1980	     1	     9	   19.478	     16.857	     25.225	     83.113	      1.206	     15.082	    2.727	    3.856	    4.578	    3.227
 1980	     1	    10	   18.197	     16.960	     23.697	     84.775	      1.347	     12.070	    2.434	    3.151	    3.747	    2.535
 1980	     1	    11	    6.794	     16.772	     25.308	     83.574	      1.110	     14.653	    2.776	    3.769	    4.463	    3.135
 1980	     1	    12	   10.851	     16.686	     22.235	     89.749	      1.194	     11.567	    2.276	    2.915	    3.579	    2.374
 1980	     1	    13	   56.425	     16.983	     19.971	     94.854	      1.275	      7.113	    0.729	    1.897	    2.405	    1.421
 1980	     1	    14	   26.393	     17.253	     24.763	     90.007	      1.252	     12.548	    2.169	    3.319	    3.902	    2.682
 1980	     1	    15	   13.472	     18.007	     22.992	     92.699	      1.243	     10.619	    1.880	    2.750	    3.373	    2.240
 1980	     1	    16	   16.846	     17.722	     22.276	     92.830	      1.448	      9.670	    1.667	    2.531	    3.107	    2.013
 1980	     1	    17	   16.259	     17.836	     23.702	     88.385	      1.644	     12.387	    2.512	    3.184	    3.851	    2.631
 1980	     1	    18	   10.282	     17.810	     25.344	     83.620	      0.848	     14.283	    2.564	    3.624	    4.393	    3.098
 1980	     1	    19	    3.295	     17.100	     27.459	     77.629	      0.771	     22.736	    4.231	    5.494	    6.731	    5.019
 1980	     1	    20	    8.095	     17.938	     26.893	     78.829	      0.809	     21.009	    4.422	    5.091	    6.271	    4.654
 1980	     1	    21	   12.765	     17.864	     27.665	     81.587	      0.737	     20.635	    3.994	    5.070	    6.195	    4.610
 1980	     1	    22	    3.223	     18.181	     28.195	     77.255	      0.960	     20.558	    4.422	    5.143	    6.205	    4.641
 1980	     1	    23	    5.574	     17.909	     26.315	     80.619	      1.079	     17.117	    3.873	    4.300	    5.188	    3.763
 1980	     1	    24	    8.062	     17.873	     26.123	     85.018	      0.890	     18.325	    3.049	    4.495	    5.509	    4.017
 1980	     1	    25	    7.450	     18.370	     26.382	     83.548	      0.881	     15.389	    2.780	    3.916	    4.733	    3.405
 1980	     1	    26	    8.817	     18.494	     26.095	     83.420	      0.695	     16.701	    3.140	    4.130	    5.087	    3.688
 1980	     1	    27	    5.626	     17.561	     27.527	     78.916	      0.955	     22.069	    4.315	    5.391	    6.569	    4.904
 1980	     1	    28	   10.866	     18.703	     26.520	     81.552	      1.093	     18.432	    3.807	    4.555	    5.580	    4.103
 1980	     1	    29	   13.946	     17.838	     25.438	     86.910	      0.871	     15.767	    3.552	    3.926	    4.794	    3.425
 1980	     1	    30	   11.847	     18.079	     25.653	     88.568	      1.280	     13.328	    2.519	    3.520	    4.147	    2.912
 1980	     1	    31	   13.463	     16.788	     25.413	     85.686	      1.154	     15.613	    2.535	    3.968	    4.720	    3.345
 1980	     2	     1	    6.890	     18.333	     24.945	     87.334	      1.826	     14.038	    2.863	    3.621	    4.329	    3.049
 1980	     2	     2	   10.020	     18.256	     24.144	     86.590	      2.368	     12.247	    2.544	    3.233	    3.829	    2.631
 1980	     2	     3	   11.733	     19.210	     24.871	     88.843	      1.874	     12.687	    2.679	    3.300	    3.983	    2.784
 1980	     2	     4	    4.819	     18.488	     26.497	     87.151	      1.176	     15.185	    2.930	    3.930	    4.681	    3.370
 1980	     2	     5	   22.251	     17.220	     25.550	     84.796	      0.905	     15.638	    3.153	    3.929	    4.742	    3.375
 1980	     2	     6	    7.962	     17.614	     27.044	     80.889	      1.032	     20.125	    2.916	    4.964	    6.017	    4.448
 1980	     2	     7	    2.820	     18.609	     26.433	     81.396	      0.950	     17.750	    3.659	    4.395	    5.384	    3.942
 1980	     2	     8	   25.823	     18.858	     26.101	     85.487	      0.533	     13.376	    2.594	    3.416	    4.186	    2.967
 1980	     2	     9	   13.256	     18.620	     26.228	     84.296	      1.077	     16.951	    3.901	    4.231	    5.158	    3.755
 1980	     2	    10	    5.333	     18.493	     26.008	     85.861	      1.484	     17.629	    3.568	    4.386	    5.332	    3.889
 1980	     2	    11	    5.780	     18.854	     25.871	     80.595	      2.253	     18.702	    3.960	    4.592	    5.632	    4.137
 1980	     2	    12	   12.254	     18.360	     25.822	     85.699	      1.507	     13.743	    2.314	    3.635	    4.267	    3.020
 1980	     2	    13	   47.479	     18.259	     21.127	     94.281	      1.170	      7.235	    0.806	    1.943	    2.462	    1.494
 1980	     2	    14	   29.220	     17.468	     19.986	     94.475	      1.897	      7.013	    0.713	    1.834	    2.382	    1.411
 1980	     2	    15	   29.915	     16.235	     18.410	     90.082	      2.958	      7.069	    0.608	    1.718	    2.359	    1.367
 1980	     2	    16	   41.400	     15.648	     17.831	     92.499	      2.469	      6.309	    0.410	    1.603	    2.156	    1.200
 1980	     2	    17	   19.333	     16.062	     20.533	     92.498	      1.628	      7.845	    1.014	    2.140	    2.579	    1.560
 1980	     2	    18	   24.934	     16.854	     21.127	     93.636	      2.398	      9.427	    1.597	    2.438	    3.004	    1.910
 1980	     2	    19	   21.176	     16.709	     24.732	     86.337	      1.760	     15.271	    3.094	    3.914	    4.600	    3.240
 1980	     2	    20	    4.334	     16.727	     26.255	     80.791	      1.235	     20.243	    3.807	    4.952	    5.976	    4.381
 1980	     2	    21	    2.042	     17.449	     27.494	     78.271	      0.942	     21.810	    4.306	    5.327	    6.480	    4.838
 1980	     2	    22	    5.843	     18.059	     24.377	     84.871	      1.889	     14.137	    2.389	    3.581	    4.327	    3.038
 1980	     2	    23	    2.014	     17.977	     27.156	     77.506	      1.450	     20.646	    4.028	    5.123	    6.168	    4.590
 1980	     2	    24	    4.402	     17.277	     26.840	     78.064	      0.743	     21.304	    4.029	    5.130	    6.305	    4.677
 1980	     2	    25	    0.911	     17.227	     26.488	     77.026	      1.037	     20.147	    4.162	    4.913	    5.976	    4.401
 1980	     2	    26	    7.587	     17.336	     25.415	     84.054	      1.099	     15.974	    3.259	    4.001	    4.821	    3.447
 1980	     2	    27	   13.421	     18.000	     25.016	     83.973	      1.105	     13.701	    2.591	    3.501	    4.221	    2.966
 1980	     2	    28	   14.274	     17.707	     25.289	     82.950	      0.955	     14.255	    2.805	    3.622	    4.367	    3.085
 1980	     2	    29	    4.307	     17.781	     26.044	     82.381	      1.651	     20.027	    3.897	    4.885	    5.945	    4.381
 1980	     3	     1	    3.874	     17.151	     25.934	     75.183	      1.924	     22.996	    4.036	    5.467	    6.711	    4.983
 1980	     3	     2	    2.271	     17.305	     26.005	     78.024	      2.100	     20.990	    3.924	    5.121	    6.181	    4.561
 1980	     3	     3	    2.399	     17.234	     26.261	     74.749	      1.880	     20.246	    3.413	    5.010	    5.987	    4.410
 1980	     3	     4	    5.342	     17.697	     24.409	     81.997	      1.524	     14.777	    2.688	    3.694	    4.480	    3.162
 1980	     3	     5	    3.591	     17.123	     26.069	     78.416	      1.742	     18.524	    3.766	    4.654	    5.511	    4.020
 1980	     3	     6	    0.142	     17.218	     26.332	     75.182	      1.867	     20.247	    3.180	    5.018	    5.987	    4.413
 1980	     3	     7	    0.068	     17.649	     25.880	     71.671	      1.747	     16.856	    2.184	    4.289	    5.073	    3.673
 1980	     3	     8	    1.024	     17.190	     25.454	     79.428	      1.022	     16.025	    2.826	    4.001	    4.823	    3.453
 1980	     3	     9	    2.505	     16.163	     27.687	     74.453	      1.174	     23.345	    3.889	    5.710	    6.829	    5.108
 1980	     3	    10	    0.599	     17.768	     28.004	     67.032	      1.597	     24.585	    4.279	    6.013	    7.258	    5.509
 1980	     3	    11	    0.000	     16.106	     28.092	     62.014	      1.642	     26.214	    4.332	    6.409	    7.620	    5.761
 1980	     3	    12	    0.000	     16.128	     28.934	     63.756	      1.194	     25.124	    3.786	    6.214	    7.366	    5.581
 1980	     3	    13	    0.866	     17.579	     28.234	     69.877	      0.884	     21.918	    3.527	    5.392	    6.523	    4.914
 1980	     3	    14	    7.129	     17.838	     25.856	     82.659	      0.648	     14.912	    2.435	    3.733	    4.549	    3.256
 1980	     3	    15	   17.675	     17.368	     26.346	     80.943	      0.691	     16.930	    3.700	    4.186	    5.090	    3.698
 1980	     3	    16	    2.789	     18.191	     26.528	     82.365	      0.825	     17.770	    3.918	    4.379	    5.349	    3.931
 1980	     3	    17	    8.567	     18.064	     26.785	     77.947	      1.244	     19.770	    3.382	    4.860	    5.895	    4.380
 1980	     3	    18	    5.539	     18.167	     27.007	     77.881	      1.661	     20.823	    3.859	    5.136	    6.192	    4.632
 1980	     3	    19	    0.004	     17.270	     27.141	     65.374	      1.827	     23.997	    4.129	    5.812	    7.018	    5.288
 1980	     3	    20	    0.428	     16.830	     26.279	     70.789	      1.682	     20.521	    3.384	    5.045	    6.024	    4.448
 1980	     3	    21	    0.213	     16.720	     26.979	     66.460	      1.255	     23.309	    3.597	    5.604	    6.795	    5.090
 1980	     3	    22	    0.016	     17.004	     27.595	     66.973	      1.197	     19.557	    3.685	    4.933	    5.819	    4.320
 1980	     3	    23	    0.002	     17.113	     28.228	     61.746	      1.651	     24.655	    3.955	    6.083	    7.234	    5.496
 1980	     3	    24	    0.001	     17.095	     28.097	     59.100	      1.899	     23.663	    3.328	    5.921	    6.955	    5.265
 1980	     3	    25	    0.007	     16.881	     27.532	     60.660	      1.600	     23.382	    3.377	    5.737	    6.841	    5.152
 1980	     3	    26	    0.007	     17.027	     27.703	     62.995	      1.277	     18.974	    2.921	    4.848	    5.659	    4.198
 1980	     3	    27	    0.048	     17.089	     28.422	     62.342	      0.946	     21.459	    3.388	    5.326	    6.363	    4.794
 1980	     3	    28	    0.006	     16.949	     28.471	     63.021	      1.178	     22.473	    3.524	    5.594	    6.634	    5.014
 1980	     3	    29	    0.079	     17.438	     27.914	     65.535	      0.790	     19.238	    2.788	    4.783	    5.749	    4.289
 1980	     3	    30	    0.348	     17.773	     28.014	     69.999	      0.480	     19.032	    3.020	    4.663	    5.707	    4.266
 1980	     3	    31	    4.153	     18.510	     28.161	     72.718	      0.513	     15.914	    2.671	    4.028	    4.880	    3.606
 1980	     4	     1	    5.747	     18.033	     27.658	     77.985	      0.807	     17.509	    3.453	    4.403	    5.286	    3.920
 1980	     4	     2	   12.401	     17.984	     24.780	     84.808	      0.555	     11.750	    2.403	    3.001	    3.665	    2.536
 1980	     4	     3	   14.881	     18.228	     25.038	     85.719	      0.993	     12.270	    2.438	    3.180	    3.812	    2.665
 1980	     4	     4	   11.982	     17.864	     24.814	     85.866	      0.728	     12.193	    2.214	    3.118	    3.778	    2.628
 1980	     4	     5	    9.258	     17.875	     26.123	     85.017	      0.355	     14.352	    2.981	    3.556	    4.380	    3.146
 1980	     4	     6	    7.460	     17.814	     25.503	     85.366	      0.770	     15.401	    3.093	    3.804	    4.641	    3.347
 1980	     4	     7	   12.811	     17.461	     26.564	     82.669	      0.758	     17.712	    3.750	    4.346	    5.277	    3.884
 1980	     4	     8	    7.159	     17.689	     25.247	     87.111	      1.194	     14.039	    2.397	    3.582	    4.266	    3.036
 1980	     4	     9	    4.634	     17.791	     25.611	     84.611	      1.002	     15.819	    3.286	    3.925	    4.750	    3.442
 1980	     4	    10	    4.601	     17.589	     26.906	     79.738	      1.301	     19.294	    3.656	    4.780	    5.712	    4.256
 1980	     4	    11	    6.106	     17.108	     26.518	     82.361	      0.753	     16.624	    3.414	    4.126	    4.966	    3.627
 1980	     4	    12	    4.176	     17.934	     27.586	     80.289	      0.794	     18.421	    3.687	    4.566	    5.510	    4.115
 1980	     4	    13	    8.976	     18.190	     27.280	     81.156	      0.489	     14.711	    2.761	    3.710	    4.502	    3.285
 1980	     4	    14	    8.146	     17.717	     25.135	     84.671	      0.785	     12.090	    2.137	    3.124	    3.741	    2.612
 1980	     4	    15	    7.259	     18.230	     24.742	     87.132	      0.369	     10.598	    1.721	    2.723	    3.349	    2.293
 1980	     4	    16	   10.567	     16.892	     26.501	     83.530	      1.073	     13.771	    2.405	    3.649	    4.192	    2.996
 1980	     4	    17	    7.305	     18.379	     26.411	     82.374	      2.434	     15.253	    3.178	    4.081	    4.625	    3.377
 1980	     4	    18	    0.656	     18.085	     25.611	     76.358	      2.775	     17.798	    3.121	    4.435	    5.269	    3.887
 1980	     4	    19	    0.636	     17.046	     25.000	     76.286	      2.747	     17.247	    2.481	    4.327	    5.064	    3.688
 1980	     4	    20	    0.038	     16.198	     25.173	     71.973	      2.243	     18.789	    2.336	    4.637	    5.439	    3.983
 1980	     4	    21	    0.019	     16.444	     25.623	     73.795	      2.514	     19.223	    2.466	    4.801	    5.577	    4.112
 1980	     4	    22	    0.000	     16.496	     25.598	     72.369	      2.408	     21.379	    3.359	    5.143	    6.139	    4.574
 1980	     4	    23	    0.000	     16.256	     25.994	     68.219	      2.111	     22.383	    3.306	    5.370	    6.407	    4.799
 1980	     4	    24	    0.001	     16.053	     25.197	     68.188	      2.153	     19.829	    2.416	    4.812	    5.694	    4.197
 1980	     4	    25	    0.000	     15.078	     25.050	     66.731	      1.704	     21.146	    2.995	    5.014	    5.981	    4.410
 1980	     4	    26	    0.000	     15.153	     25.149	     65.631	      1.992	     20.272	    2.761	    4.913	    5.763	    4.238
 1980	     4	    27	    0.000	     14.845	     25.331	     63.649	      1.896	     21.211	    2.980	    5.105	    5.995	    4.427
 1980	     4	    28	    0.001	     14.828	     25.315	     65.322	      1.952	     21.317	    3.082	    5.128	    6.018	    4.447
 1980	     4	    29	    0.083	     15.170	     25.371	     70.936	      1.536	     19.111	    2.817	    4.664	    5.468	    4.007
 1980	     4	    30	    1.942	     15.009	     26.301	     73.244	      1.129	     20.051	    2.779	    4.866	    5.739	    4.247
 1980	     5	     1	    0.208	     14.370	     26.829	     76.118	      0.656	     18.619	    2.676	    4.509	    5.361	    3.938
 1980	     5	     2	    2.931	     17.363	     24.866	     78.227	      0.852	     13.464	    2.520	    3.371	    4.060	    2.886
 1980	     5	     3	   12.526	     16.648	     25.214	     84.803	      0.980	     12.203	    2.380	    3.205	    3.720	    2.603
 1980	     5	     4	    5.176	     14.934	     23.401	     79.988	      1.252	     13.357	    2.572	    3.366	    3.924	    2.720
 1980	     5	     5	    0.415	     15.297	     27.195	     71.530	      1.203	     20.645	    3.047	    5.083	    5.933	    4.440
 1980	     5	     6	    0.350	     16.993	     27.509	     71.890	      1.641	     18.424	    2.912	    4.755	    5.425	    4.064
 1980	     5	     7	    1.401	     17.056	     26.361	     75.252	      1.871	     19.200	    2.763	    4.767	    5.588	    4.178
 1980	     5	     8	    0.387	     16.601	     25.821	     76.066	      1.757	     17.623	    2.453	    4.415	    5.136	    3.787
 1980	     5	     9	    0.119	     16.280	     25.843	     73.210	      1.769	     19.356	    2.613	    4.743	    5.573	    4.143
 1980	     5	    10	    0.106	     16.325	     26.421	     72.729	      1.553	     18.606	    2.417	    4.648	    5.400	    4.015
 1980	     5	    11	    0.966	     15.839	     26.934	     70.320	      1.423	     17.699	    2.555	    4.540	    5.161	    3.820
 1980	     5	    12	    0.199	     15.890	     25.756	     67.758	      1.970	     19.458	    2.596	    4.798	    5.573	    4.139
 1980	     5	    13	    0.014	     15.672	     24.084	     71.076	      2.992	     16.364	    1.885	    4.142	    4.709	    3.396
 1980	     5	    14	    0.025	     15.058	     23.654	     70.505	      2.564	     17.800	    2.293	    4.298	    5.029	    3.643
 1980	     5	    15	    0.114	     14.784	     24.807	     71.217	      1.626	     16.661	    2.029	    4.173	    4.773	    3.450
 1980	     5	    16	    0.203	     15.003	     25.050	     74.700	      1.153	     17.949	    2.368	    4.323	    5.115	    3.740
 1980	     5	    17	    0.162	     15.063	     26.162	     73.782	      0.849	     16.754	    2.383	    4.131	    4.850	    3.545
 1980	     5	    18	    1.204	     16.714	     25.454	     78.779	      1.037	     14.442	    2.468	    3.640	    4.285	    3.093
 1980	     5	    19	    1.639	     15.767	     26.720	     71.442	      1.006	     17.457	    2.424	    4.345	    5.073	    3.754
 1980	     5	    20	    0.019	     16.034	     27.199	     67.036	      1.176	     18.244	    2.511	    4.583	    5.303	    3.961
 1980	     5	    21	    0.000	     16.106	     27.005	     68.884	      1.399	     16.564	    2.517	    4.309	    4.859	    3.591
 1980	     5	    22	    0.978	     16.449	     26.512	     71.674	      1.198	     15.054	    2.454	    3.902	    4.459	    3.257
 1980	     5	    23	    1.873	     16.636	     25.971	     68.981	      1.585	     15.702	    2.471	    4.040	    4.616	    3.382
 1980	     5	    24	    0.262	     15.676	     25.321	     67.307	      1.511	     16.502	    2.235	    4.133	    4.767	    3.481
 1980	     5	    25	    0.000	     14.383	     25.407	     63.050	      1.953	     18.651	    2.241	    4.677	    5.265	    3.872
 1980	     5	    26	    0.000	     15.246	     24.305	     67.344	      2.092	     14.324	    1.872	    3.754	    4.167	    2.965
 1980	     5	    27	    0.002	     15.227	     24.996	     71.611	      2.127	     14.893	    2.102	    3.962	    4.329	    3.110
 1980	     5	    28	    0.011	     14.336	     24.441	     68.450	      1.845	     15.438	    1.967	    3.971	    4.417	    3.162
 1980	     5	    29	    0.382	     15.569	     24.287	     67.398	      1.743	     14.264	    1.593	    3.656	    4.157	    2.964
 1980	     5	    30	    0.000	     13.223	     24.261	     62.841	      1.471	     14.078	    1.535	    3.685	    4.036	    2.834
 1980	     5	    31	    0.000	     14.243	     25.002	     62.873	      1.357	     16.641	    1.864	    4.140	    4.730	    3.430
 1980	     6	     1	    0.004	     13.594	     25.262	     65.680	      1.264	     16.695	    1.761	    4.177	    4.727	    3.423
 1980	     6	     2	    0.000	     14.499	     26.110	     65.960	      0.712	     15.424	    1.560	    3.822	    4.467	    3.237
 1980	     6	     3	    0.002	     16.489	     26.680	     62.467	      0.636	     13.371	    1.919	    3.414	    4.013	    2.901
 1980	     6	     4	    0.025	     13.624	     25.366	     66.516	      1.481	     17.243	    1.977	    4.344	    4.865	    3.542
 1980	     6	     5	    0.031	     14.164	     25.637	     68.109	      1.980	     16.840	    1.907	    4.420	    4.794	    3.497
 1980	     6	     6	    0.001	     14.105	     24.647	     68.210	      2.273	     17.721	    1.798	    4.471	    4.974	    3.629
 1980	     6	     7	    0.088	     13.589	     24.108	     67.462	      2.563	     15.616	    1.480	    4.141	    4.413	    3.152
 1980	     6	     8	    0.011	     13.761	     23.470	     70.650	      2.785	     13.593	    1.559	    3.743	    3.903	    2.726
 1980	     6	     9	    0.005	     14.378	     23.730	     69.150	      2.469	     16.579	    1.849	    4.141	    4.664	    3.365
 1980	     6	    10	    0.000	     13.593	     24.252	     66.004	      2.296	     17.169	    1.639	    4.355	    4.798	    3.473
 1980	     6	    11	    0.000	     13.554	     25.255	     65.588	      1.604	     17.788	    1.777	    4.455	    4.988	    3.645
 1980	     6	    12	    0.000	     13.602	     25.349	     62.895	      1.110	     16.512	    1.696	    4.100	    4.675	    3.390
 1980	     6	    13	    0.000	     13.552	     26.061	     62.351	      0.749	     16.418	    1.849	    4.023	    4.674	    3.401
 1980	     6	    14	    0.483	     16.278	     25.564	     67.135	      1.158	     15.684	    1.701	    3.900	    4.565	    3.345
 1980	     6	    15	    0.284	     13.621	     24.624	     73.499	      1.143	     14.685	    1.564	    3.710	    4.197	    2.987
 1980	     6	    16	    0.554	     15.180	     24.559	     72.844	      1.935	     14.770	    1.612	    3.830	    4.266	    3.065
 1980	     6	    17	    0.051	     14.183	     23.978	     68.087	      2.352	     16.321	    1.589	    4.138	    4.598	    3.315
 1980	     6	    18	    0.106	     12.644	     22.734	     65.868	      1.912	     15.231	    1.304	    3.798	    4.234	    2.977
 1980	     6	    19	    0.206	     12.974	     20.914	     69.497	      1.448	     11.870	    1.450	    2.937	    3.392	    2.271
 1980	     6	    20	    0.126	     13.729	     24.600	     66.275	      0.778	     14.130	    1.525	    3.493	    4.062	    2.877
 1980	     6	    21	    0.167	     14.463	     25.081	     69.124	      0.860	     13.511	    1.500	    3.430	    3.944	    2.796
 1980	     6	    22	    0.527	     15.640	     24.866	     69.890	      0.550	     11.993	    1.377	    3.017	    3.589	    2.514
 1980	     6	    23	    0.239	     14.019	     25.479	     73.225	      0.932	     14.643	    1.486	    3.705	    4.225	    3.028
 1980	     6	    24	    0.398	     14.704	     26.084	     72.244	      0.925	     13.455	    1.469	    3.520	    3.963	    2.831
 1980	     6	    25	    0.063	     15.884	     27.548	     68.817	      1.352	     16.109	    1.879	    4.268	    4.724	    3.506
 1980	     6	    26	    3.039	     16.089	     27.355	     71.837	      1.354	     13.981	    2.018	    3.845	    4.170	    3.043
 1980	     6	    27	    5.920	     14.490	     25.440	     76.498	      1.101	     14.930	    1.774	    3.796	    4.312	    3.106
 1980	     6	    28	    0.001	     14.905	     25.255	     73.435	      2.243	     15.895	    1.655	    4.208	    4.563	    3.316
 1980	     6	    29	    0.055	     14.548	     23.576	     73.954	      2.454	     14.926	    1.659	    3.838	    4.255	    3.031
 1980	     6	    30	    0.001	     14.685	     23.725	     70.950	      2.311	     14.038	    1.449	    3.689	    4.046	    2.861
 1980	     7	     1	    0.000	     13.850	     24.239	     66.026	      1.962	     18.056	    1.548	    4.415	    5.026	    3.664
 1980	     7	     2	    0.000	     12.649	     23.582	     63.298	      1.621	     16.591	    1.189	    4.076	    4.596	    3.282
 1980	     7	     3	    0.000	     12.426	     24.694	     60.494	      1.129	     16.009	    1.230	    3.983	    4.487	    3.206
 1980	     7	     4	    0.000	     12.847	     25.058	     63.748	      1.418	     17.323	    1.519	    4.330	    4.840	    3.507
 1980	     7	     5	    0.000	     13.575	     24.895	     61.308	      1.985	     17.738	    1.509	    4.490	    4.966	    3.618
 1980	     7	     6	    0.000	     13.825	     24.117	     61.732	      2.184	     17.543	    1.475	    4.357	    4.898	    3.553
 1980	     7	     7	    0.000	     13.308	     23.974	     63.903	      1.970	     17.454	    1.486	    4.314	    4.851	    3.503
 1980	     7	     8	    0.000	     13.390	     24.399	     65.368	      1.760	     17.965	    1.483	    4.414	    4.998	    3.631
 1980	     7	     9	    0.000	     12.996	     24.189	     61.071	      1.682	     18.543	    1.418	    4.483	    5.116	    3.717
 1980	     7	    10	    0.000	     11.893	     24.357	     59.284	      1.544	     18.675	    1.376	    4.543	    5.109	    3.695
 1980	     7	    11	    0.000	     12.947	     24.721	     63.323	      1.493	     18.326	    1.435	    4.479	    5.085	    3.698
 1980	     7	    12	    0.000	     13.517	     25.520	     62.698	      1.739	     18.355	    1.446	    4.635	    5.150	    3.773
 1980	     7	    13	    0.000	     12.726	     25.985	     57.715	      1.107	     19.018	    1.425	    4.645	    5.304	    3.892
 1980	     7	    14	    0.000	     14.241	     27.387	     51.495	      1.121	     18.927	    1.435	    4.755	    5.403	    4.026
 1980	     7	    15	    0.000	     13.896	     28.226	     52.736	      0.739	     18.920	    1.432	    4.682	    5.423	    4.050
 1980	     7	    16	    0.000	     13.920	     26.956	     53.992	      1.660	     18.502	    1.415	    4.830	    5.267	    3.897
 1980	     7	    17	    0.000	     14.253	     26.218	     57.498	      1.792	     18.693	    1.389	    4.777	    5.301	    3.916
 1980	     7	    18	    0.000	     13.866	     25.919	     56.217	      1.612	     18.662	    1.340	    4.700	    5.267	    3.875
 1980	     7	    19	    0.000	     13.424	     26.342	     57.071	      1.160	     18.856	    1.329	    4.665	    5.317	    3.914
 1980	     7	    20	    0.000	     13.436	     27.121	     55.965	      1.269	     19.058	    1.346	    4.834	    5.403	    3.997
 1980	     7	    21	    0.000	     13.862	     27.211	     56.072	      1.235	     18.796	    1.365	    4.773	    5.359	    3.969
 1980	     7	    22	    0.000	     14.214	     27.618	     48.759	      0.980	     19.145	    1.280	    4.776	    5.481	    4.083
 1980	     7	    23	    0.001	     14.063	     27.816	     47.927	      1.212	     18.618	    1.331	    4.799	    5.348	    3.973
 1980	     7	    24	    0.000	     14.919	     26.644	     51.150	      2.055	     18.383	    1.251	    4.829	    5.278	    3.906
 1980	     7	    25	    0.000	     14.492	     25.354	     52.842	      2.074	     18.369	    1.268	    4.649	    5.209	    3.817
 1980	     7	    26	    0.000	     13.249	     25.210	     54.505	      1.634	     19.213	    1.247	    4.738	    5.365	    3.919
 1980	     7	    27	    0.073	     13.001	     26.880	     52.860	      1.232	     19.004	    1.226	    4.804	    5.374	    3.950
 1980	     7	    28	    0.000	     14.734	     26.445	     47.842	      1.983	     19.838	    1.218	    5.045	    5.645	    4.195
 1980	     7	    29	    0.000	     13.818	     26.607	     50.370	      1.451	     20.101	    1.175	    5.017	    5.681	    4.209
 1980	     7	    30	    0.000	     13.434	     28.107	     50.720	      0.855	     19.699	    1.227	    4.900	    5.628	    4.185
 1980	     7	    31	    0.001	     15.387	     27.278	     54.741	      1.212	     18.544	    1.271	    4.691	    5.376	    3.997
 1980	     8	     1	    0.024	     15.020	     26.450	     58.331	      2.455	     17.493	    1.139	    4.748	    5.060	    3.713
 1980	     8	     2	    0.023	     14.524	     24.249	     61.881	      2.832	     17.342	    0.962	    4.423	    4.925	    3.552
 1980	     8	     3	    0.005	     14.285	     23.521	     59.610	      2.687	     13.690	    0.947	    3.724	    3.983	    2.768
 1980	     8	     4	    0.020	     13.335	     23.776	     59.640	      2.681	     15.632	    0.737	    4.156	    4.442	    3.130
 1980	     8	     5	    0.000	     13.689	     25.957	     53.725	      2.056	     18.330	    1.067	    4.804	    5.213	    3.798
 1980	     8	     6	    0.000	     14.175	     27.330	     51.317	      1.494	     19.591	    1.219	    5.036	    5.614	    4.160
 1980	     8	     7	    0.000	     15.301	     27.791	     46.658	      1.282	     18.910	    1.090	    4.856	    5.502	    4.098
 1980	     8	     8	    0.000	     15.605	     27.178	     45.260	      1.931	     20.123	    1.067	    5.164	    5.811	    4.344
 1980	     8	     9	    0.000	     14.252	     26.273	     46.221	      2.303	     20.680	    1.097	    5.281	    5.860	    4.336
 1980	     8	    10	    0.000	     14.028	     26.067	     51.647	      1.681	     19.215	    1.070	    4.860	    5.468	    4.006
 1980	     8	    11	    0.000	     14.045	     27.535	     47.010	      1.264	     20.251	    1.126	    5.114	    5.800	    4.304
 1980	     8	    12	    0.001	     16.080	     28.326	     46.760	      1.397	     17.648	    0.845	    4.701	    5.226	    3.888
 1980	     8	    13	    0.014	     16.124	     26.719	     53.268	      2.071	     18.117	    0.964	    4.743	    5.298	    3.914
 1980	     8	    14	    0.003	     15.581	     27.644	     51.545	      2.079	     19.814	    1.108	    5.235	    5.761	    4.301
