CABra ID  	 735
ANA ID    	 87400000
Longitude 	 -51.068   	 dd
Latitude  	 -29.963   	 dd
Area      	 1664.71   	 km²
Elevation 	 55.72     	 m
Quality   	 0 = missing	 1 = raw   	 2 = consistent
 
 Year	 Month	   Day	 Streamflow	    Quality
     	      	      	    (m³s¯¹)	           
 1985	     4	    27	     11.667	          1
 1985	     4	    28	     12.684	          1
 1985	     4	    29	     18.390	          1
 1985	     4	    30	     20.314	          1
 1985	     5	     1	     22.069	          1
 1985	     5	     2	     22.785	          1
 1985	     5	     3	     21.010	          1
 1985	     5	     4	     19.229	          1
 1985	     5	     5	     17.978	          1
 1985	     5	     6	     16.373	          1
 1985	     5	     7	     16.767	          1
 1985	     5	     8	     17.570	          1
 1985	     5	     9	     20.314	          1
 1985	     5	    10	     22.785	          1
 1985	     5	    11	     24.239	          1
 1985	     5	    12	     26.476	          1
 1985	     5	    13	     25.723	          1
 1985	     5	    14	     24.239	          1
 1985	     5	    15	     21.010	          1
 1985	     5	    16	     20.314	          1
 1985	     5	    17	     18.808	          1
 1985	     5	    18	     17.978	          1
 1985	     5	    19	     16.767	          1
 1985	     5	    20	     17.978	          1
 1985	     5	    21	     17.978	          1
 1985	     5	    22	     18.598	          1
 1985	     5	    23	     16.767	          1
 1985	     5	    24	     15.790	          1
 1985	     5	    25	     15.029	          1
 1985	     5	    26	     14.287	          1
 1985	     5	    27	     14.104	          1
 1985	     5	    28	     16.570	          1
 1985	     5	    29	     22.605	          1
 1985	     5	    30	     24.977	          1
 1985	     5	    31	     25.910	          1
 1985	     6	     1	     27.236	          1
 1985	     6	     2	     27.810	          1
 1985	     6	     3	     27.427	          1
 1985	     6	     4	     26.855	          1
 1985	     6	     5	     26.287	          1
 1985	     6	     6	     26.855	          1
 1985	     6	     7	     27.618	          1
 1985	     6	     8	     29.952	          1
 1985	     6	     9	     34.184	          1
 1985	     6	    10	     36.684	          1
 1985	     6	    11	     38.170	          1
 1985	     6	    12	     38.170	          1
 1985	     6	    13	     37.107	          1
 1985	     6	    14	     35.635	          1
 1985	     6	    15	     34.390	          1
 1985	     6	    16	     35.635	          1
 1985	     6	    17	     41.639	          1
 1985	     6	    18	     50.599	          1
 1985	     6	    19	     60.368	          1
 1985	     6	    20	     59.084	          1
 1985	     6	    21	     54.128	          1
 1985	     6	    22	     45.659	          1
 1985	     6	    23	     44.305	          1
 1985	     6	    24	     43.410	          1
 1985	     6	    25	     41.200	          1
 1985	     6	    26	     39.028	          1
 1985	     6	    27	     36.474	          1
 1985	     6	    28	     34.596	          1
 1985	     6	    29	     31.542	          1
 1985	     6	    30	     30.149	          1
 1985	     7	     1	     29.167	          1
 1985	     7	     2	     29.167	          1
 1985	     7	     3	     28.389	          1
 1985	     7	     4	     26.476	          1
 1985	     7	     5	     27.045	          1
 1985	     7	     6	     36.474	          1
 1985	     7	     7	     45.659	          1
 1985	     7	     8	     57.818	          1
 1985	     7	     9	     64.333	          1
 1985	     7	    10	     67.766	          1
 1985	     7	    11	     72.045	          1
 1985	     7	    12	     74.250	          1
 1985	     7	    13	     72.775	          1
 1985	     7	    14	     69.883	          1
 1985	     7	    15	     67.766	          1
 1985	     7	    16	     61.671	          1
 1985	     7	    17	     57.191	          1
 1985	     7	    18	     50.599	          1
 1985	     7	    19	     45.433	          1
 1985	     7	    20	     42.521	          1
 1985	     7	    21	     40.326	          1
 1985	     7	    22	     38.384	          1
 1985	     7	    23	     35.218	          1
 1985	     7	    24	     31.342	          1
 1985	     7	    25	     29.167	          1
 1985	     7	    26	     26.098	          1
 1985	     7	    27	     24.607	          1
 1985	     7	    28	     23.873	          1
 1985	     7	    29	     23.508	          1
 1985	     7	    30	     23.873	          1
 1985	     7	    31	     24.056	          1
 1985	     8	     1	     25.349	          1
 1985	     8	     2	     26.098	          1
 1985	     8	     3	     26.098	          1
 1985	     8	     4	     25.349	          1
 1985	     8	     5	     24.423	          1
 1985	     8	     6	     23.690	          1
 1985	     8	     7	     23.873	          1
 1985	     8	     8	     29.952	          1
 1985	     8	     9	     40.762	          1
 1985	     8	    10	     69.883	          1
 1985	     8	    11	    111.946	          1
 1985	     8	    12	    173.373	          1
 1985	     8	    13	    226.360	          1
 1985	     8	    14	    240.703	          1
 1985	     8	    15	    243.971	          1
 1985	     8	    16	    234.256	          1
 1985	     8	    17	    221.709	          1
 1985	     8	    18	    209.619	          1
 1985	     8	    19	    192.320	          1
 1985	     8	    20	    173.373	          1
 1985	     8	    21	    156.933	          1
 1985	     8	    22	    143.863	          1
 1985	     8	    23	    124.075	          1
 1985	     8	    24	    108.086	          1
 1985	     8	    25	    100.634	          1
 1985	     8	    26	     90.112	          1
 1985	     8	    27	     85.138	          1
 1985	     8	    28	     83.521	          1
 1985	     8	    29	     78.795	          1
 1985	     8	    30	     72.775	          1
 1985	     8	    31	     67.766	          1
 1985	     9	     1	     67.070	          1
 1985	     9	     2	     60.368	          1
 1985	     9	     3	     55.340	          1
 1985	     9	     4	     48.334	          1
 1985	     9	     5	     44.755	          1
 1985	     9	     6	     42.521	          1
 1985	     9	     7	     39.459	          1
 1985	     9	     8	     35.844	          1
 1985	     9	     9	     33.159	          1
 1985	     9	    10	     29.952	          1
 1985	     9	    11	     26.855	          1
 1985	     9	    12	     24.607	          1
 1985	     9	    13	     22.785	          1
 1985	     9	    14	     21.538	          1
 1985	     9	    15	     23.146	          1
 1985	     9	    16	     26.855	          1
 1985	     9	    17	     35.218	          1
 1985	     9	    18	     44.305	          1
 1985	     9	    19	     56.570	          1
 1985	     9	    20	     79.570	          1
 1985	     9	    21	     99.728	          1
 1985	     9	    22	    112.925	          1
 1985	     9	    23	    109.043	          1
 1985	     9	    24	    106.190	          1
 1985	     9	    25	    101.547	          1
 1985	     9	    26	     97.041	          1
 1985	     9	    27	     86.775	          1
 1985	     9	    28	     80.350	          1
 1985	     9	    29	     74.250	          1
 1985	     9	    30	     69.883	          1
 1985	    10	     1	     68.467	          1
 1985	    10	     2	     62.329	          1
 1985	    10	     3	     57.818	          1
 1985	    10	     4	     51.758	          1
 1985	    10	     5	     45.659	          1
 1985	    10	     6	     43.410	          1
 1985	    10	     7	     41.200	          1
 1985	    10	     8	     38.170	          1
 1985	    10	     9	     35.844	          1
 1985	    10	    10	     31.542	          1
 1985	    10	    11	     27.618	          1
 1985	    10	    12	     23.690	          1
 1985	    10	    13	     21.714	          1
 1985	    10	    14	     18.390	          1
 1985	    10	    15	     16.767	          1
 1985	    10	    16	     14.842	          1
 1985	    10	    17	     14.287	          1
 1985	    10	    18	     13.032	          1
 1985	    10	    19	     16.373	          1
 1985	    10	    20	     19.229	          1
 1985	    10	    21	     21.185	          1
 1985	    10	    22	     22.605	          1
 1985	    10	    23	     22.247	          1
 1985	    10	    24	     20.661	          1
 1985	    10	    25	     18.808	          1
 1985	    10	    26	     16.373	          1
 1985	    10	    27	     12.684	          1
 1985	    10	    28	     10.377	          1
 1985	    10	    29	      9.160	          1
 1985	    10	    30	      8.438	          1
 1985	    10	    31	      8.297	          1
 1985	    11	     1	      8.580	          1
 1985	    11	     2	      8.580	          1
 1985	    11	     3	      8.157	          1
 1985	    11	     4	      7.343	          1
 1985	    11	     5	      6.696	          1
 1985	    11	     6	      6.446	          1
 1985	    11	     7	      6.200	          1
 1985	    11	     8	      5.723	          1
 1985	    11	     9	      5.377	          1
 1985	    11	    10	      4.403	          1
 1985	    11	    11	      4.100	          1
 1985	    11	    12	      4.403	          1
 1985	    11	    13	      3.807	          1
 1985	    11	    14	      3.433	          1
 1985	    11	    15	      3.433	          1
 1985	    11	    16	      3.253	          1
 1985	    11	    17	      3.712	          1
 1985	    11	    18	      4.200	          1
 1985	    11	    19	      3.712	          1
 1985	    11	    20	      2.993	          1
 1985	    11	    21	      2.662	          1
 1985	    11	    22	      2.582	          1
 1985	    11	    23	      3.525	          1
 1985	    11	    24	      4.001	          1
 1985	    11	    25	      3.712	          1
 1985	    11	    26	      3.807	          1
 1985	    11	    27	      5.491	          1
 1985	    11	    28	      5.723	          1
 1985	    11	    29	      4.932	          1
 1985	    11	    30	      5.042	          1
 1985	    12	     1	      5.606	          1
 1985	    12	     2	      6.079	          1
 1985	    12	     3	      5.152	          1
 1985	    12	     4	      4.301	          1
 1985	    12	     5	      3.618	          1
 1985	    12	     6	      3.343	          1
 1985	    12	     7	      3.712	          1
 1985	    12	     8	      3.433	          1
 1985	    12	     9	      3.165	          1
 1985	    12	    10	      2.993	          1
 1985	    12	    11	      4.403	          1
 1985	    12	    12	      4.001	          1
 1985	    12	    13	      3.343	          1
 1985	    12	    14	      3.165	          1
 1985	    12	    15	      3.618	          1
 1985	    12	    16	      3.903	          1
 1985	    12	    17	      4.200	          1
 1985	    12	    18	      4.301	          1
 1985	    12	    19	      3.712	          1
 1985	    12	    20	      3.903	          1
 1985	    12	    21	      3.618	          1
 1985	    12	    22	      4.001	          1
 1985	    12	    23	      4.506	          1
 1985	    12	    24	      4.301	          1
 1985	    12	    25	      3.807	          1
 1985	    12	    26	      4.824	          1
 1985	    12	    27	      8.438	          1
 1985	    12	    28	     12.002	          1
 1985	    12	    29	     14.656	          1
 1985	    12	    30	     10.221	          1
 1985	    12	    31	      7.745	          1
 1986	     1	     1	      5.491	          1
 1986	     1	     2	      4.824	          1
 1986	     1	     3	      4.506	          1
 1986	     1	     4	      3.903	          1
 1986	     1	     5	      5.042	          1
 1986	     1	     6	      4.403	          1
 1986	     1	     7	      3.712	          1
 1986	     1	     8	      3.343	          1
 1986	     1	     9	      3.165	          1
 1986	     1	    10	      3.807	          1
 1986	     1	    11	      3.712	          1
 1986	     1	    12	      2.993	          1
 1986	     1	    13	      3.253	          1
 1986	     1	    14	      4.301	          1
 1986	     1	    15	      3.253	          1
 1986	     1	    16	      2.993	          1
 1986	     1	    17	      3.253	          1
 1986	     1	    18	      3.807	          1
 1986	     1	    19	      4.001	          1
 1986	     1	    20	      4.301	          1
 1986	     1	    21	      3.807	          1
 1986	     1	    22	      3.525	          1
 1986	     1	    23	      3.525	          1
 1986	     1	    24	      3.433	          1
 1986	     1	    25	      3.343	          1
 1986	     1	    26	      3.078	          1
 1986	     1	    27	      2.908	          1
 1986	     1	    28	      2.662	          1
 1986	     1	    29	      2.503	          1
 1986	     1	    30	      2.426	          1
 1986	     1	    31	      2.662	          1
 1986	     2	     1	      3.078	          1
 1986	     2	     2	      4.506	          1
 1986	     2	     3	      3.807	          1
 1986	     2	     4	      3.253	          1
 1986	     2	     5	      2.825	          1
 1986	     2	     6	      2.503	          1
 1986	     2	     7	      2.503	          1
 1986	     2	     8	      2.908	          1
 1986	     2	     9	      2.825	          1
 1986	     2	    10	      2.908	          1
 1986	     2	    11	      4.403	          1
 1986	     2	    12	      4.001	          1
 1986	     2	    13	      3.433	          1
 1986	     2	    14	      2.993	          1
 1986	     2	    15	      3.078	          1
 1986	     2	    16	      3.078	          1
 1986	     2	    17	      3.525	          1
 1986	     2	    18	      4.001	          1
 1986	     2	    19	      3.433	          1
 1986	     2	    20	      3.433	          1
 1986	     2	    21	      4.301	          1
 1986	     2	    22	      4.100	          1
 1986	     2	    23	      3.807	          1
 1986	     2	    24	      4.611	          1
 1986	     2	    25	      5.377	          1
 1986	     2	    26	      4.717	          1
 1986	     2	    27	      5.042	          1
 1986	     2	    28	      5.042	          1
 1986	     3	     1	      5.606	          1
 1986	     3	     2	      5.840	          1
 1986	     3	     3	      5.264	          1
 1986	     3	     4	      5.152	          1
 1986	     3	     5	      4.717	          1
 1986	     3	     6	      4.717	          1
 1986	     3	     7	      5.377	          1
 1986	     3	     8	      5.042	          1
 1986	     3	     9	      4.403	          1
 1986	     3	    10	      3.433	          1
 1986	     3	    11	      2.908	          1
 1986	     3	    12	      4.100	          1
 1986	     3	    13	      4.403	          1
 1986	     3	    14	      3.712	          1
 1986	     3	    15	      5.264	          1
 1986	     3	    16	      9.308	          1
 1986	     3	    17	     13.563	          1
 1986	     3	    18	     14.842	          1
 1986	     3	    19	     15.983	          1
 1986	     3	    20	     16.178	          1
 1986	     3	    21	     15.029	          1
 1986	     3	    22	     12.340	          1
 1986	     3	    23	      9.308	          1
 1986	     3	    24	      7.343	          1
 1986	     3	    25	      6.570	          1
 1986	     3	    26	      7.610	          1
 1986	     3	    27	      7.610	          1
 1986	     3	    28	      7.211	          1
 1986	     3	    29	      6.200	          1
 1986	     3	    30	      5.606	          1
 1986	     3	    31	      5.491	          1
 1986	     4	     1	      5.606	          1
 1986	     4	     2	      5.377	          1
 1986	     4	     3	      5.959	          1
 1986	     4	     4	      6.570	          1
 1986	     4	     5	      6.951	          1
 1986	     4	     6	     10.534	          1
 1986	     4	     7	     10.377	          1
 1986	     4	     8	      8.724	          1
 1986	     4	     9	      8.868	          1
 1986	     4	    10	      9.458	          1
 1986	     4	    11	     15.790	          1
 1986	     4	    12	     16.373	          1
 1986	     4	    13	     17.570	          1
 1986	     4	    14	     20.314	          1
 1986	     4	    15	     25.349	          1
 1986	     4	    16	     27.618	          1
 1986	     4	    17	     28.777	          1
 1986	     4	    18	     28.972	          1
 1986	     4	    19	     28.389	          1
 1986	     4	    20	     27.236	          1
 1986	     4	    21	     26.098	          1
 1986	     4	    22	     25.349	          1
 1986	     4	    23	     24.607	          1
 1986	     4	    24	     23.873	          1
 1986	     4	    25	     22.785	          1
 1986	     4	    26	     26.098	          1
 1986	     4	    27	     31.142	          1
 1986	     4	    28	     34.390	          1
 1986	     4	    29	     36.054	          1
 1986	     4	    30	     35.635	          1
 1986	     5	     1	     33.978	          1
 1986	     5	     2	     31.944	          1
 1986	     5	     3	     30.149	          1
 1986	     5	     4	     28.389	          1
 1986	     5	     5	     26.476	          1
 1986	     5	     6	     24.977	          1
 1986	     5	     7	     23.508	          1
 1986	     5	     8	     21.714	          1
 1986	     5	     9	     19.625	          1
 1986	     5	    10	     20.314	          1
 1986	     5	    11	     20.835	          1
 1986	     5	    12	     21.010	          1
 1986	     5	    13	     20.661	          1
 1986	     5	    14	     19.968	          1
 1986	     5	    15	     17.570	          1
 1986	     5	    16	     15.983	          1
 1986	     5	    17	     18.390	          1
 1986	     5	    18	     24.239	          1
 1986	     5	    19	     26.287	          1
 1986	     5	    20	     28.003	          1
 1986	     5	    21	     28.972	          1
 1986	     5	    22	     28.583	          1
 1986	     5	    23	     27.618	          1
 1986	     5	    24	     26.476	          1
 1986	     5	    25	     27.045	          1
 1986	     5	    26	     27.236	          1
 1986	     5	    27	     26.855	          1
 1986	     5	    28	     25.910	          1
 1986	     5	    29	     28.003	          1
 1986	     5	    30	     38.384	          1
 1986	     5	    31	     50.599	          1
 1986	     6	     1	     68.467	          1
 1986	     6	     2	     75.745	          1
 1986	     6	     3	     77.260	          1
 1986	     6	     4	     75.745	          1
 1986	     6	     5	     73.510	          1
 1986	     6	     6	     71.319	          1
 1986	     6	     7	     69.883	          1
 1986	     6	     8	     68.467	          1
 1986	     6	     9	     64.333	          1
 1986	     6	    10	     59.084	          1
 1986	     6	    11	     54.128	          1
 1986	     6	    12	     52.344	          1
 1986	     6	    13	     50.027	          1
 1986	     6	    14	     47.778	          1
 1986	     6	    15	     46.137	          1
 1986	     6	    16	     45.659	          1
 1986	     6	    17	     44.755	          1
 1986	     6	    18	     44.305	          1
 1986	     6	    19	     42.965	          1
 1986	     6	    20	     41.859	          1
 1986	     6	    21	     40.544	          1
 1986	     6	    22	     39.028	          1
 1986	     6	    23	     37.319	          1
 1986	     6	    24	     35.218	          1
 1986	     6	    25	     33.978	          1
 1986	     6	    26	     32.956	          1
 1986	     6	    27	     31.342	          1
 1986	     6	    28	     29.167	          1
 1986	     6	    29	     27.427	          1
 1986	     6	    30	     26.476	          1
 1986	     7	     1	     35.844	          1
 1986	     7	     2	     42.300	          1
 1986	     7	     3	     48.334	          1
 1986	     7	     4	     52.344	          1
 1986	     7	     5	     51.758	          1
 1986	     7	     6	     50.599	          1
 1986	     7	     7	     47.227	          1
 1986	     7	     8	     45.207	          1
 1986	     7	     9	     43.410	          1
 1986	     7	    10	     40.762	          1
 1986	     7	    11	     38.598	          1
 1986	     7	    12	     35.635	          1
 1986	     7	    13	     33.159	          1
 1986	     7	    14	     30.347	          1
 1986	     7	    15	     28.196	          1
 1986	     7	    16	     26.287	          1
 1986	     7	    17	     27.236	          1
 1986	     7	    18	     28.003	          1
 1986	     7	    19	     29.952	          1
 1986	     7	    20	     35.635	          1
 1986	     7	    21	     41.639	          1
 1986	     7	    22	     45.659	          1
 1986	     7	    23	     49.458	          1
 1986	     7	    24	     50.599	          1
 1986	     7	    25	     49.458	          1
 1986	     7	    26	     46.137	          1
 1986	     7	    27	     44.981	          1
 1986	     7	    28	     43.410	          1
 1986	     7	    29	     41.200	          1
 1986	     7	    30	     38.598	          1
 1986	     7	    31	     36.474	          1
 1986	     8	     1	     34.803	          1
 1986	     8	     2	     32.347	          1
 1986	     8	     3	     29.952	          1
 1986	     8	     4	     29.755	          1
 1986	     8	     5	     36.474	          1
 1986	     8	     6	     42.521	          1
 1986	     8	     7	     52.344	          1
 1986	     8	     8	     60.368	          1
 1986	     8	     9	     62.992	          1
 1986	     8	    10	     62.992	          1
 1986	     8	    11	     68.467	          1
 1986	     8	    12	     80.350	          1
 1986	     8	    13	     91.812	          1
 1986	     8	    14	     97.041	          1
 1986	     8	    15	     98.827	          1
 1986	     8	    16	     98.827	          1
 1986	     8	    17	     97.931	          1
 1986	     8	    18	     91.812	          1
 1986	     8	    19	     88.433	          1
 1986	     8	    20	     82.721	          1
 1986	     8	    21	     77.260	          1
 1986	     8	    22	     71.319	          1
 1986	     8	    23	     63.660	          1
 1986	     8	    24	     56.570	          1
 1986	     8	    25	     50.599	          1
 1986	     8	    26	     44.755	          1
 1986	     8	    27	     41.859	          1
 1986	     8	    28	     38.598	          1
 1986	     8	    29	     35.635	          1
 1986	     8	    30	     32.752	          1
 1986	     8	    31	     29.952	          1
 1986	     9	     1	     26.476	          1
 1986	     9	     2	     22.785	          1
 1986	     9	     3	     19.968	          1
 1986	     9	     4	     17.166	          1
 1986	     9	     5	     14.656	          1
 1986	     9	     6	     12.002	          1
 1986	     9	     7	     11.338	          1
 1986	     9	     8	      9.912	          1
 1986	     9	     9	      8.868	          1
 1986	     9	    10	      8.019	          1
 1986	     9	    11	      6.951	          1
 1986	     9	    12	      6.446	          1
 1986	     9	    13	      5.959	          1
 1986	     9	    14	      5.723	          1
 1986	     9	    15	     16.767	          1
 1986	     9	    16	     25.349	          1
 1986	     9	    17	     44.081	          1
 1986	     9	    18	     77.260	          1
 1986	     9	    19	     97.041	          1
 1986	     9	    20	    108.086	          1
 1986	     9	    21	    106.190	          1
 1986	     9	    22	     98.827	          1
 1986	     9	    23	     91.812	          1
 1986	     9	    24	     86.775	          1
 1986	     9	    25	     80.350	          1
 1986	     9	    26	     74.250	          1
 1986	     9	    27	     67.070	          1
 1986	     9	    28	     59.084	          1
 1986	     9	    29	     51.758	          1
 1986	     9	    30	     45.207	          1
 1986	    10	     1	     41.639	          1
 1986	    10	     2	     37.957	          1
 1986	    10	     3	     34.390	          1
 1986	    10	     4	     30.942	          1
 1986	    10	     5	     28.196	          1
 1986	    10	     6	     24.792	          1
 1986	    10	     7	     22.785	          1
 1986	    10	     8	     19.968	          1
 1986	    10	     9	     20.314	          1
 1986	    10	    10	     29.952	          1
 1986	    10	    11	     48.334	          1
 1986	    10	    12	     90.112	          1
 1986	    10	    13	    104.316	          1
 1986	    10	    14	    106.190	          1
 1986	    10	    15	    106.190	          1
 1986	    10	    16	    100.634	          1
 1986	    10	    17	     93.534	          1
 1986	    10	    18	     85.138	          1
 1986	    10	    19	     75.745	          1
 1986	    10	    20	     66.378	          1
 1986	    10	    21	     57.191	          1
 1986	    10	    22	     48.334	          1
 1986	    10	    23	     43.410	          1
 1986	    10	    24	     39.892	          1
 1986	    10	    25	     36.054	          1
 1986	    10	    26	     31.743	          1
 1986	    10	    27	     27.810	          1
 1986	    10	    28	     23.873	          1
 1986	    10	    29	     20.661	          1
 1986	    10	    30	     15.983	          1
 1986	    10	    31	     15.218	          1
 1986	    11	     1	     18.390	          1
 1986	    11	     2	     20.487	          1
 1986	    11	     3	     21.010	          1
 1986	    11	     4	     20.314	          1
 1986	    11	     5	     29.167	          1
 1986	    11	     6	     43.857	          1
 1986	    11	     7	     76.500	          1
 1986	    11	     8	     96.156	          1
 1986	    11	     9	     99.728	          1
 1986	    11	    10	    100.634	          1
 1986	    11	    11	     98.827	          1
 1986	    11	    12	     93.534	          1
 1986	    11	    13	     85.138	          1
 1986	    11	    14	     75.745	          1
 1986	    11	    15	     64.333	          1
 1986	    11	    16	     54.732	          1
 1986	    11	    17	     45.207	          1
 1986	    11	    18	     40.544	          1
 1986	    11	    19	     36.263	          1
 1986	    11	    20	     31.944	          1
 1986	    11	    21	     28.003	          1
 1986	    11	    22	     23.690	          1
 1986	    11	    23	     22.426	          1
 1986	    11	    24	     20.314	          1
 1986	    11	    25	     18.390	          1
 1986	    11	    26	     18.808	          1
 1986	    11	    27	     24.239	          1
 1986	    11	    28	     32.956	          1
 1986	    11	    29	     46.680	          1
 1986	    11	    30	     88.433	          1
 1986	    12	     1	    108.086	          1
 1986	    12	     2	    116.898	          1
 1986	    12	     3	    119.939	          1
 1986	    12	     4	    116.898	          1
 1986	    12	     5	    109.043	          1
 1986	    12	     6	    100.634	          1
 1986	    12	     7	     88.433	          1
 1986	    12	     8	     78.795	          1
 1986	    12	     9	     67.070	          1
 1986	    12	    10	     65.010	          1
 1986	    12	    11	     45.207	          1
 1986	    12	    12	     40.326	          1
 1986	    12	    13	     35.635	          1
 1986	    12	    14	     30.743	          1
 1986	    12	    15	     25.910	          1
 1986	    12	    16	     21.010	          1
 1986	    12	    17	     17.773	          1
 1986	    12	    18	     15.983	          1
 1986	    12	    19	     11.338	          1
 1986	    12	    20	      6.951	          1
 1986	    12	    21	     13.208	          1
 1986	    12	    22	     17.773	          1
 1986	    12	    23	     20.314	          1
 1986	    12	    24	     22.785	          1
 1986	    12	    25	     23.873	          1
 1986	    12	    26	     24.239	          1
 1986	    12	    27	     24.239	          1
 1986	    12	    28	     22.785	          1
 1986	    12	    29	     21.010	          1
 1986	    12	    30	     17.773	          1
 1986	    12	    31	     15.218	          1
 1987	     1	     1	     13.563	          1
 1987	     1	     2	     15.790	          1
 1987	     1	     3	     16.570	          1
 1987	     1	     4	     16.178	          1
 1987	     1	     5	     14.471	          1
 1987	     1	     6	     12.858	          1
 1987	     1	     7	     12.684	          1
 1987	     1	     8	     17.570	          1
 1987	     1	     9	     23.327	          1
 1987	     1	    10	     24.792	          1
 1987	     1	    11	     28.583	          1
 1987	     1	    12	     35.011	          1
 1987	     1	    13	     39.675	          1
 1987	     1	    14	     42.743	          1
 1987	     1	    15	     44.530	          1
 1987	     1	    16	     44.981	          1
 1987	     1	    17	     44.981	          1
 1987	     1	    18	     44.755	          1
 1987	     1	    19	     44.530	          1
 1987	     1	    20	     43.410	          1
 1987	     1	    21	     42.079	          1
 1987	     1	    22	     39.675	          1
 1987	     1	    23	     37.319	          1
 1987	     1	    24	     34.390	          1
 1987	     1	    25	     30.942	          1
 1987	     1	    26	     27.618	          1
 1987	     1	    27	     24.056	          1
 1987	     1	    28	     20.314	          1
 1987	     1	    29	     14.656	          1
 1987	     1	    30	      9.759	          1
 1987	     1	    31	      6.446	          1
 1987	     2	     1	      6.322	          1
 1987	     2	     2	      7.211	          1
 1987	     2	     3	      8.438	          1
 1987	     2	     4	      6.951	          1
 1987	     2	     5	      6.951	          1
 1987	     2	     6	      6.951	          1
 1987	     2	     7	      7.610	          1
 1987	     2	     8	      9.608	          1
 1987	     2	     9	     15.218	          1
 1987	     2	    10	     14.471	          1
 1987	     2	    11	     12.512	          1
 1987	     2	    12	      9.160	          1
 1987	     2	    13	      6.823	          1
 1987	     2	    14	      5.723	          1
 1987	     2	    15	      5.491	          1
 1987	     2	    16	      5.042	          1
 1987	     2	    17	      4.824	          1
 1987	     2	    18	      4.506	          1
 1987	     2	    19	      3.903	          1
 1987	     2	    20	      3.618	          1
 1987	     2	    21	      4.200	          1
 1987	     2	    22	      5.042	          1
 1987	     2	    23	      4.932	          1
 1987	     2	    24	      4.611	          1
 1987	     2	    25	      4.403	          1
 1987	     2	    26	      4.506	          1
 1987	     2	    27	      4.403	          1
 1987	     2	    28	      4.301	          1
 1987	     3	     1	      4.200	          1
 1987	     3	     2	      3.903	          1
 1987	     3	     3	      3.903	          1
 1987	     3	     4	      3.903	          1
 1987	     3	     5	      3.078	          1
 1987	     3	     6	      3.807	          1
 1987	     3	     7	      4.100	          1
 1987	     3	     8	      4.200	          1
 1987	     3	     9	      9.308	          1
 1987	     3	    10	     12.170	          1
 1987	     3	    11	     14.471	          1
 1987	     3	    12	     16.570	          1
 1987	     3	    13	     17.978	          1
 1987	     3	    14	     18.390	          1
 1987	     3	    15	     17.166	          1
 1987	     3	    16	     15.790	          1
 1987	     3	    17	     13.208	          1
 1987	     3	    18	     11.013	          1
 1987	     3	    19	      9.759	          1
 1987	     3	    20	      8.868	          1
 1987	     3	    21	      8.868	          1
 1987	     3	    22	      8.868	          1
 1987	     3	    23	      8.438	          1
 1987	     3	    24	      7.081	          1
 1987	     3	    25	      5.377	          1
 1987	     3	    26	      6.951	          1
 1987	     3	    27	      7.745	          1
 1987	     3	    28	      7.211	          1
 1987	     3	    29	      6.322	          1
 1987	     3	    30	      5.491	          1
 1987	     3	    31	      5.959	          1
 1987	     4	     1	      5.723	          1
 1987	     4	     2	      9.014	          1
 1987	     4	     3	      9.308	          1
 1987	     4	     4	      8.724	          1
 1987	     4	     5	      7.081	          1
 1987	     4	     6	      6.200	          1
 1987	     4	     7	      5.606	          1
 1987	     4	     8	      5.377	          1
 1987	     4	     9	      6.570	          1
 1987	     4	    10	      9.160	          1
 1987	     4	    11	      8.580	          1
 1987	     4	    12	     10.377	          1
 1987	     4	    13	     12.340	          1
 1987	     4	    14	     15.218	          1
 1987	     4	    15	     16.767	          1
 1987	     4	    16	     19.442	          1
 1987	     4	    17	     22.426	          1
 1987	     4	    18	     24.239	          1
 1987	     4	    19	     26.287	          1
 1987	     4	    20	     27.618	          1
 1987	     4	    21	     28.389	          1
 1987	     4	    22	     28.003	          1
 1987	     4	    23	     28.003	          1
 1987	     4	    24	     27.618	          1
 1987	     4	    25	     27.045	          1
 1987	     4	    26	     26.098	          1
 1987	     4	    27	     24.977	          1
 1987	     4	    28	     24.239	          1
 1987	     4	    29	     22.426	          1
 1987	     4	    30	     20.314	          1
 1987	     5	     1	     18.390	          1
 1987	     5	     2	     20.314	          1
 1987	     5	     3	     20.835	          1
 1987	     5	     4	     21.185	          1
 1987	     5	     5	     20.661	          1
 1987	     5	     6	     19.625	          1
 1987	     5	     7	     23.146	          1
 1987	     5	     8	     25.163	          1
 1987	     5	     9	     28.389	          1
 1987	     5	    10	     29.952	          1
 1987	     5	    11	     29.559	          1
 1987	     5	    12	     28.583	          1
 1987	     5	    13	     32.752	          1
 1987	     5	    14	     39.675	          1
 1987	     5	    15	     47.227	          1
 1987	     5	    16	     59.723	          1
 1987	     5	    17	     64.333	          1
 1987	     5	    18	     65.692	          1
 1987	     5	    19	     65.010	          1
 1987	     5	    20	     65.692	          1
 1987	     5	    21	     64.333	          1
 1987	     5	    22	     68.467	          1
 1987	     5	    23	     69.883	          1
 1987	     5	    24	     69.173	          1
 1987	     5	    25	     65.692	          1
 1987	     5	    26	     61.671	          1
 1987	     5	    27	     57.191	          1
 1987	     5	    28	     51.758	          1
 1987	     5	    29	     46.680	          1
 1987	     5	    30	     44.755	          1
 1987	     5	    31	     42.521	          1
 1987	     6	     1	     40.544	          1
 1987	     6	     2	     38.170	          1
 1987	     6	     3	     36.054	          1
