CABra ID  	 33
ANA ID    	 16700000
Longitude 	 -55.958   	 dd
Latitude  	 2.226     	 dd
Area      	 818.09    	 km²
Elevation 	 434.17    	 m
Quality   	 0 = missing	 1 = raw   	 2 = consistent
 
 Year	 Month	   Day	 Streamflow	    Quality
     	      	      	    (m³s¯¹)	           
 1988	     5	     3	      2.807	          2
 1988	     5	     4	      2.293	          2
 1988	     5	     5	      2.807	          2
 1988	     5	     6	      2.195	          2
 1988	     5	     7	      1.761	          2
 1988	     5	     8	      2.195	          2
 1988	     5	     9	      3.577	          2
 1988	     5	    10	      8.158	          2
 1988	     5	    11	     10.279	          2
 1988	     5	    12	      9.658	          2
 1988	     5	    13	      9.049	          2
 1988	     5	    14	      6.059	          2
 1988	     5	    15	      5.793	          2
 1988	     5	    16	     12.211	          2
 1988	     5	    17	     14.761	          2
 1988	     5	    18	     16.540	          2
 1988	     5	    19	     18.753	          2
 1988	     5	    20	     19.891	          2
 1988	     5	    21	     21.243	          2
 1988	     5	    22	     24.230	          2
 1988	     5	    23	     34.767	          2
 1988	     5	    24	     41.996	          2
 1988	     5	    25	     36.823	          2
 1988	     5	    26	     29.248	          2
 1988	     5	    27	     24.434	          2
 1988	     5	    28	     20.467	          2
 1988	     5	    29	     52.420	          2
 1988	     5	    30	     92.462	          2
 1988	     5	    31	     84.157	          2
 1988	     6	     1	     72.941	          2
 1988	     6	     2	     55.785	          2
 1988	     6	     3	     36.593	          2
 1988	     6	     4	     24.638	          2
 1988	     6	     5	     22.822	          2
 1988	     6	     6	     21.439	          2
 1988	     6	     7	     27.544	          2
 1988	     6	     8	     35.905	          2
 1988	     6	     9	     41.757	          2
 1988	     6	    10	     62.492	          2
 1988	     6	    11	     76.225	          2
 1988	     6	    12	     67.969	          2
 1988	     6	    13	     57.096	          2
 1988	     6	    14	     51.143	          2
 1988	     6	    15	     44.414	          2
 1988	     6	    16	     49.371	          2
 1988	     6	    17	     50.889	          2
 1988	     6	    18	     57.096	          2
 1988	     6	    19	     69.020	          2
 1988	     6	    20	     67.969	          2
 1988	     6	    21	     60.494	          2
 1988	     6	    22	     56.833	          2
 1988	     6	    23	     58.203	          2
 1988	     6	    24	     50.635	          2
 1988	     6	    25	     42.236	          2
 1988	     6	    26	     37.981	          2
 1988	     6	    27	     38.680	          2
 1988	     6	    28	     46.378	          2
 1988	     6	    29	     45.639	          2
 1988	     6	    30	     44.171	          2
 1988	     7	     1	     43.927	          2
 1988	     7	     2	     41.996	          2
 1988	     7	     3	     41.279	          2
 1988	     7	     4	     40.565	          2
 1988	     7	     5	     43.927	          2
 1988	     7	     6	     50.128	          2
 1988	     7	     7	     53.707	          2
 1988	     7	     8	     52.164	          2
 1988	     7	     9	     49.875	          2
 1988	     7	    10	     48.868	          2
 1988	     7	    11	     48.618	          2
 1988	     7	    12	     47.369	          2
 1988	     7	    13	     45.885	          2
 1988	     7	    14	     48.868	          2
 1988	     7	    15	     52.420	          2
 1988	     7	    16	     73.665	          2
 1988	     7	    17	     52.420	          2
 1988	     7	    18	     51.143	          2
 1988	     7	    19	     42.476	          2
 1988	     7	    20	     36.593	          2
 1988	     7	    21	     32.082	          2
 1988	     7	    22	     24.434	          2
 1988	     7	    23	     23.222	          2
 1988	     7	    24	     26.704	          2
 1988	     7	    25	     37.981	          2
 1988	     7	    26	     49.875	          2
 1988	     7	    27	     53.965	          2
 1988	     7	    28	     63.840	          2
 1988	     7	    29	     66.579	          2
 1988	     7	    30	     63.502	          2
 1988	     7	    31	     60.825	          2
 1988	     8	     1	     55.263	          2
 1988	     8	     2	     52.164	          2
 1988	     8	     3	     47.121	          2
 1988	     8	     4	     42.958	          2
 1988	     8	     5	     33.640	          2
 1988	     8	     6	     29.033	          2
 1988	     8	     7	     25.871	          2
 1988	     8	     8	     23.825	          2
 1988	     8	     9	     22.424	          2
 1988	     8	    10	     21.243	          2
 1988	     8	    11	     21.243	          2
 1988	     8	    12	     21.243	          2
 1988	     8	    13	     20.854	          2
 1988	     8	    14	     20.467	          2
 1988	     8	    15	     21.049	          2
 1988	     8	    16	     21.243	          2
 1988	     8	    17	     21.439	          2
 1988	     8	    18	     21.635	          2
 1988	     8	    19	     21.831	          2
 1988	     8	    20	     24.230	          2
 1988	     8	    21	     30.546	          2
 1988	     8	    22	     29.248	          2
 1988	     8	    23	     28.605	          2
 1988	     8	    24	     30.546	          2
 1988	     8	    25	     34.315	          2
 1988	     8	    26	     29.463	          2
 1988	     8	    27	     26.286	          2
 1988	     8	    28	     25.047	          2
 1988	     8	    29	     20.082	          2
 1988	     8	    30	     21.243	          2
 1988	     8	    31	     20.274	          2
 1988	     9	     1	     20.854	          2
 1988	     9	     2	     22.822	          2
 1988	     9	     3	     24.028	          2
 1988	     9	     4	     34.315	          2
 1988	     9	     5	     56.046	          2
 1988	     9	     6	     74.028	          2
 1988	     9	     7	     74.392	          2
 1988	     9	     8	     60.825	          2
 1988	     9	     9	     54.483	          2
 1988	     9	    10	     44.658	          2
 1988	     9	    11	     33.416	          2
 1988	     9	    12	     26.913	          2
 1988	     9	    13	     19.700	          2
 1988	     9	    14	     20.660	          2
 1988	     9	    15	     22.028	          2
 1988	     9	    16	     21.831	          2
 1988	     9	    17	     21.243	          2
 1988	     9	    18	     20.854	          2
 1988	     9	    19	     18.378	          2
 1988	     9	    20	     15.288	          2
 1988	     9	    21	     12.211	          2
 1988	     9	    22	     10.912	          2
 1988	     9	    23	     10.123	          2
 1988	     9	    24	      9.658	          2
 1988	     9	    25	      9.505	          2
 1988	     9	    26	      9.352	          2
 1988	     9	    27	      8.899	          2
 1988	     9	    28	      8.452	          2
 1988	     9	    29	      9.967	          2
 1988	     9	    30	     12.211	          2
 1988	    10	     1	     32.747	          2
 1988	    10	     2	     22.822	          2
 1988	    10	     3	     13.895	          2
 1988	    10	     4	     12.376	          2
 1988	    10	     5	     11.233	          2
 1988	    10	     6	     11.072	          2
 1988	    10	     7	     10.123	          2
 1988	    10	     8	      9.049	          2
 1988	    10	     9	      7.724	          2
 1988	    10	    10	      7.155	          2
 1988	    10	    11	      6.876	          2
 1988	    10	    12	      6.328	          2
 1988	    10	    13	      5.926	          2
 1988	    10	    14	      8.305	          2
 1988	    10	    15	     10.436	          2
 1988	    10	    16	     11.072	          2
 1988	    10	    17	     11.394	          2
 1988	    10	    18	     11.719	          2
 1988	    10	    19	     12.211	          2
 1988	    10	    20	     10.912	          2
 1988	    10	    21	      9.352	          2
 1988	    10	    22	      7.155	          2
 1988	    10	    23	      5.146	          2
 1988	    10	    24	      5.019	          2
 1988	    10	    25	      4.769	          2
 1988	    10	    26	      4.769	          2
 1988	    10	    27	      5.146	          2
 1988	    10	    28	      5.019	          2
 1988	    10	    29	      4.769	          2
 1988	    10	    30	      4.401	          2
 1988	    10	    31	      4.280	          2
 1988	    11	     1	      4.280	          2
 1988	    11	     2	      4.522	          2
 1988	    11	     3	      4.522	          2
 1988	    11	     4	      3.807	          2
 1988	    11	     5	      3.691	          2
 1988	    11	     6	      4.160	          2
 1988	    11	     7	      3.924	          2
 1988	    11	     8	      3.807	          2
 1988	    11	     9	      4.769	          2
 1988	    11	    10	      5.019	          2
 1988	    11	    11	      5.402	          2
 1988	    11	    12	      5.532	          2
 1988	    11	    13	      6.328	          2
 1988	    11	    14	      6.738	          2
 1988	    11	    15	      6.876	          2
 1988	    11	    16	      6.193	          2
 1988	    11	    17	      4.280	          2
 1988	    11	    18	      3.691	          2
 1988	    11	    19	      3.352	          2
 1988	    11	    20	      3.240	          2
 1988	    11	    21	      3.130	          2
 1988	    11	    22	      2.914	          2
 1988	    11	    23	      2.598	          2
 1988	    11	    24	      2.495	          2
 1988	    11	    25	      2.394	          2
 1988	    11	    26	      2.495	          2
 1988	    11	    27	      2.914	          2
 1988	    11	    28	      3.352	          2
 1988	    11	    29	      3.691	          2
 1988	    11	    30	      4.041	          2
 1988	    12	     1	      4.401	          2
 1988	    12	     2	      4.769	          2
 1988	    12	     3	      4.645	          2
 1988	    12	     4	      3.807	          2
 1988	    12	     5	      3.464	          2
 1988	    12	     6	      3.352	          2
 1988	    12	     7	      3.130	          2
 1988	    12	     8	      3.352	          2
 1988	    12	     9	      3.577	          2
 1988	    12	    10	      3.924	          2
 1988	    12	    11	      4.160	          2
 1988	    12	    12	      4.160	          2
 1988	    12	    13	      4.160	          2
 1988	    12	    14	      3.352	          2
 1988	    12	    15	      3.130	          2
 1988	    12	    16	      2.914	          2
 1988	    12	    17	      2.807	          2
 1988	    12	    18	      2.598	          2
 1988	    12	    19	      2.495	          2
 1988	    12	    20	      2.195	          2
 1988	    12	    21	      2.598	          2
 1988	    12	    22	      3.240	          2
 1988	    12	    23	      5.019	          2
 1988	    12	    24	      6.600	          2
 1988	    12	    25	      9.352	          2
 1988	    12	    26	     11.882	          2
 1988	    12	    27	     12.709	          2
 1988	    12	    28	     12.211	          2
 1988	    12	    29	     11.719	          2
 1988	    12	    30	     11.233	          2
 1988	    12	    31	     10.912	          2
 1989	     1	     1	     10.436	          2
 1989	     1	     2	      9.658	          2
 1989	     1	     3	      9.049	          2
 1989	     1	     4	      9.505	          2
 1989	     1	     5	     10.753	          2
 1989	     1	     6	     11.882	          2
 1989	     1	     7	     13.213	          2
 1989	     1	     8	     14.239	          2
 1989	     1	     9	     16.000	          2
 1989	     1	    10	     16.179	          2
 1989	     1	    11	     14.586	          2
 1989	     1	    12	     13.044	          2
 1989	     1	    13	     12.211	          2
 1989	     1	    14	     10.912	          2
 1989	     1	    15	     10.753	          2
 1989	     1	    16	     12.046	          2
 1989	     1	    17	     14.239	          2
 1989	     1	    18	     16.359	          2
 1989	     1	    19	     18.753	          2
 1989	     1	    20	     18.753	          2
 1989	     1	    21	     18.941	          2
 1989	     1	    22	     19.891	          2
 1989	     1	    23	     18.192	          2
 1989	     1	    24	     14.586	          2
 1989	     1	    25	     11.719	          2
 1989	     1	    26	      9.200	          2
 1989	     1	    27	      9.813	          2
 1989	     1	    28	     13.382	          2
 1989	     1	    29	     18.378	          2
 1989	     1	    30	     25.252	          2
 1989	     1	    31	     28.605	          2
 1989	     2	     1	     26.495	          2
 1989	     2	     2	     22.424	          2
 1989	     2	     3	     18.192	          2
 1989	     2	     4	     15.642	          2
 1989	     2	     5	     14.761	          2
 1989	     2	     6	     13.723	          2
 1989	     2	     7	     12.876	          2
 1989	     2	     8	     11.719	          2
 1989	     2	     9	     10.753	          2
 1989	     2	    10	     11.072	          2
 1989	     2	    11	     11.556	          2
 1989	     2	    12	     12.046	          2
 1989	     2	    13	     13.382	          2
 1989	     2	    14	     14.066	          2
 1989	     2	    15	     15.642	          2
 1989	     2	    16	     19.319	          2
 1989	     2	    17	     20.660	          2
 1989	     2	    18	     21.243	          2
 1989	     2	    19	     17.085	          2
 1989	     2	    20	     14.936	          2
 1989	     2	    21	     14.586	          2
 1989	     2	    22	     13.895	          2
 1989	     2	    23	     12.211	          2
 1989	     2	    24	     11.556	          2
 1989	     2	    25	     13.553	          2
 1989	     2	    26	     15.288	          2
 1989	     2	    27	     16.359	          2
 1989	     2	    28	     17.268	          2
 1989	     3	     1	     17.821	          2
 1989	     3	     2	     18.566	          2
 1989	     3	     3	     17.821	          2
 1989	     3	     4	     18.192	          2
 1989	     3	     5	     18.941	          2
 1989	     3	     6	     18.192	          2
 1989	     3	     7	     18.378	          2
 1989	     3	     8	     19.319	          2
 1989	     3	     9	     20.660	          2
 1989	     3	    10	     20.082	          2
 1989	     3	    11	     20.660	          2
 1989	     3	    12	     22.226	          2
 1989	     3	    13	     23.422	          2
 1989	     3	    14	     23.021	          2
 1989	     3	    15	     23.422	          2
 1989	     3	    16	     24.842	          2
 1989	     3	    17	     26.495	          2
 1989	     3	    18	     27.755	          2
 1989	     3	    19	     28.605	          2
 1989	     3	    20	     30.329	          2
 1989	     3	    21	     29.463	          2
 1989	     3	    22	     30.764	          2
 1989	     3	    23	     32.970	          2
 1989	     3	    24	     34.541	          2
 1989	     3	    25	     36.134	          2
 1989	     3	    26	     35.905	          2
 1989	     3	    27	     36.823	          2
 1989	     3	    28	     37.748	          2
 1989	     3	    29	     38.915	          2
 1989	     3	    30	     34.994	          2
 1989	     3	    31	     30.111	          2
 1989	     4	     1	     29.895	          2
 1989	     4	     2	     31.861	          2
 1989	     4	     3	     22.226	          2
 1989	     4	     4	     22.822	          2
 1989	     4	     5	     23.624	          2
 1989	     4	     6	     24.434	          2
 1989	     4	     7	     25.047	          2
 1989	     4	     8	     25.871	          2
 1989	     4	     9	     26.704	          2
 1989	     4	    10	     27.544	          2
 1989	     4	    11	     28.179	          2
 1989	     4	    12	     29.033	          2
 1989	     4	    13	     29.895	          2
 1989	     4	    14	     30.764	          2
 1989	     4	    15	     31.421	          2
 1989	     4	    16	     32.525	          2
 1989	     4	    17	     36.823	          2
 1989	     4	    18	     53.449	          2
 1989	     4	    19	     57.359	          2
 1989	     4	    20	     60.825	          2
 1989	     4	    21	     64.520	          2
 1989	     4	    22	     72.580	          2
 1989	     4	    23	     78.827	          2
 1989	     4	    24	     80.333	          2
 1989	     4	    25	     81.853	          2
 1989	     4	    26	     83.385	          2
 1989	     4	    27	     84.932	          2
 1989	     4	    28	     86.492	          2
 1989	     4	    29	     88.065	          2
 1989	     4	    30	     89.652	          1
 1989	     5	     1	     90.851	          1
 1989	     5	     2	     72.941	          2
 1989	     5	     3	     65.889	          2
 1989	     5	     4	     49.875	          2
 1989	     5	     5	     41.517	          2
 1989	     5	     6	     40.091	          2
 1989	     5	     7	     38.214	          2
 1989	     5	     8	     36.363	          2
 1989	     5	     9	     35.676	          2
 1989	     5	    10	     53.965	          2
 1989	     5	    11	     57.622	          2
 1989	     5	    12	     61.489	          2
 1989	     5	    13	     61.489	          2
 1989	     5	    14	     66.579	          2
 1989	     5	    15	     69.725	          2
 1989	     5	    16	        NaN	          2
 1989	     5	    17	        NaN	          2
 1989	     5	    18	        NaN	          2
 1989	     5	    19	        NaN	          2
 1989	     5	    20	        NaN	          2
 1989	     5	    21	        NaN	          2
 1989	     5	    22	        NaN	          2
 1989	     5	    23	        NaN	          2
 1989	     5	    24	        NaN	          2
 1989	     5	    25	        NaN	          2
 1989	     5	    26	        NaN	          2
 1989	     5	    27	        NaN	          2
 1989	     5	    28	        NaN	          2
 1989	     5	    29	        NaN	          2
 1989	     5	    30	        NaN	          2
 1989	     5	    31	        NaN	          2
 1989	     6	     1	        NaN	          2
 1989	     6	     2	        NaN	          2
 1989	     6	     3	        NaN	          2
 1989	     6	     4	        NaN	          2
 1989	     6	     5	        NaN	          2
 1989	     6	     6	        NaN	          2
 1989	     6	     7	    131.767	          2
 1989	     6	     8	    119.601	          2
 1989	     6	     9	    104.970	          2
 1989	     6	    10	    105.831	          2
 1989	     6	    11	    108.434	          2
 1989	     6	    12	    108.434	          2
 1989	     6	    13	    103.259	          2
 1989	     6	    14	    101.138	          2
 1989	     6	    15	     99.457	          2
 1989	     6	    16	     99.039	          2
 1989	     6	    17	        NaN	          2
 1989	     6	    18	        NaN	          2
 1989	     6	    19	        NaN	          2
 1989	     6	    20	        NaN	          2
 1989	     6	    21	        NaN	          2
 1989	     6	    22	        NaN	          2
 1989	     6	    23	        NaN	          2
 1989	     6	    24	        NaN	          2
 1989	     6	    25	        NaN	          2
 1989	     6	    26	        NaN	          2
 1989	     6	    27	        NaN	          2
 1989	     6	    28	        NaN	          2
 1989	     6	    29	        NaN	          2
 1989	     6	    30	        NaN	          2
 1989	     7	     1	     28.392	          2
 1989	     7	     2	     30.546	          2
 1989	     7	     3	     21.243	          2
 1989	     7	     4	     24.230	          2
 1989	     7	     5	     28.392	          2
 1989	     7	     6	     26.079	          2
 1989	     7	     7	     24.842	          2
 1989	     7	     8	     24.028	          2
 1989	     7	     9	     22.424	          2
 1989	     7	    10	     22.226	          2
 1989	     7	    11	     21.049	          2
 1989	     7	    12	     20.467	          2
 1989	     7	    13	     19.319	          2
 1989	     7	    14	     18.006	          2
 1989	     7	    15	     17.268	          2
 1989	     7	    16	     18.192	          2
 1989	     7	    17	     18.753	          2
 1989	     7	    18	     19.509	          2
 1989	     7	    19	     20.854	          2
 1989	     7	    20	     20.274	          2
 1989	     7	    21	     21.635	          2
 1989	     7	    22	     22.226	          2
 1989	     7	    23	     21.635	          2
 1989	     7	    24	     21.049	          2
 1989	     7	    25	     20.467	          2
 1989	     7	    26	     19.509	          2
 1989	     7	    27	     18.753	          2
 1989	     7	    28	     17.452	          2
 1989	     7	    29	     16.179	          2
 1989	     7	    30	     15.465	          2
 1989	     7	    31	     15.112	          2
 1989	     8	     1	     14.761	          2
 1989	     8	     2	     14.239	          2
 1989	     8	     3	     14.066	          2
 1989	     8	     4	     13.723	          2
 1989	     8	     5	     13.213	          2
 1989	     8	     6	     12.876	          2
 1989	     8	     7	     14.936	          2
 1989	     8	     8	     22.822	          2
 1989	     8	     9	     28.605	          2
 1989	     8	    10	     27.967	          2
 1989	     8	    11	     27.333	          2
 1989	     8	    12	     26.913	          2
 1989	     8	    13	     26.286	          2
 1989	     8	    14	     25.252	          2
 1989	     8	    15	     24.434	          2
 1989	     8	    16	     24.230	          2
 1989	     8	    17	     23.422	          2
 1989	     8	    18	     24.230	          2
 1989	     8	    19	     25.252	          2
 1989	     8	    20	     24.638	          2
 1989	     8	    21	     23.624	          2
 1989	     8	    22	     22.028	          2
 1989	     8	    23	     20.467	          2
 1989	     8	    24	     18.941	          2
 1989	     8	    25	     17.452	          2
 1989	     8	    26	     16.359	          2
 1989	     8	    27	     15.288	          2
 1989	     8	    28	     13.895	          2
 1989	     8	    29	     11.882	          2
 1989	     8	    30	     10.279	          2
 1989	     8	    31	      8.749	          2
 1989	     9	     1	      8.899	          2
 1989	     9	     2	      9.049	          2
 1989	     9	     3	      9.200	          2
 1989	     9	     4	      9.352	          2
 1989	     9	     5	      9.505	          2
 1989	     9	     6	      9.658	          2
 1989	     9	     7	      9.813	          2
 1989	     9	     8	      9.967	          2
 1989	     9	     9	     10.123	          2
 1989	     9	    10	     10.279	          2
 1989	     9	    11	     10.436	          2
 1989	     9	    12	     10.594	          2
 1989	     9	    13	     10.753	          2
 1989	     9	    14	     11.072	          2
 1989	     9	    15	     11.233	          2
 1989	     9	    16	     11.394	          2
 1989	     9	    17	     11.556	          2
 1989	     9	    18	     11.719	          2
 1989	     9	    19	     11.882	          2
 1989	     9	    20	     11.882	          2
 1989	     9	    21	     11.882	          2
 1989	     9	    22	     11.719	          2
 1989	     9	    23	     11.556	          2
 1989	     9	    24	     11.394	          2
 1989	     9	    25	     11.072	          2
 1989	     9	    26	     10.753	          2
 1989	     9	    27	     10.594	          2
 1989	     9	    28	     10.594	          2
 1989	     9	    29	     10.436	          2
 1989	     9	    30	     10.279	          2
 1989	    10	     1	      9.967	          2
 1989	    10	     2	      9.813	          2
 1989	    10	     3	      9.658	          2
 1989	    10	     4	      9.658	          2
 1989	    10	     5	      9.352	          2
 1989	    10	     6	      9.200	          2
 1989	    10	     7	      9.505	          2
 1989	    10	     8	     10.279	          2
 1989	    10	     9	     11.556	          2
 1989	    10	    10	     12.542	          2
 1989	    10	    11	     11.394	          2
 1989	    10	    12	     10.123	          2
 1989	    10	    13	      9.200	          2
 1989	    10	    14	      8.600	          2
 1989	    10	    15	      8.158	          2
 1989	    10	    16	      7.724	          2
 1989	    10	    17	      7.580	          2
 1989	    10	    18	      7.155	          2
 1989	    10	    19	      8.305	          2
 1989	    10	    20	      6.876	          2
 1989	    10	    21	      7.015	          2
 1989	    10	    22	      7.015	          2
 1989	    10	    23	      7.868	          2
 1989	    10	    24	      8.158	          2
 1989	    10	    25	      7.296	          2
 1989	    10	    26	      6.600	          2
 1989	    10	    27	      6.193	          2
 1989	    10	    28	      5.926	          2
 1989	    10	    29	      5.793	          2
 1989	    10	    30	      5.662	          2
 1989	    10	    31	      5.532	          2
 1989	    11	     1	      5.402	          2
 1989	    11	     2	      5.402	          2
 1989	    11	     3	      5.402	          2
 1989	    11	     4	      5.532	          2
 1989	    11	     5	      5.402	          2
 1989	    11	     6	      5.274	          2
 1989	    11	     7	      6.328	          2
 1989	    11	     8	      8.899	          2
 1989	    11	     9	     13.044	          2
 1989	    11	    10	     16.000	          2
 1989	    11	    11	     14.066	          2
 1989	    11	    12	     12.542	          2
 1989	    11	    13	     10.753	          2
 1989	    11	    14	      7.580	          2
 1989	    11	    15	      7.296	          2
 1989	    11	    16	      7.155	          2
 1989	    11	    17	      6.876	          2
 1989	    11	    18	      6.738	          2
 1989	    11	    19	      6.738	          2
 1989	    11	    20	      6.600	          2
 1989	    11	    21	      6.463	          2
 1989	    11	    22	      5.793	          2
 1989	    11	    23	      5.274	          2
 1989	    11	    24	      5.019	          2
 1989	    11	    25	      4.894	          2
 1989	    11	    26	      4.769	          2
 1989	    11	    27	      4.645	          2
 1989	    11	    28	      4.522	          2
 1989	    11	    29	      4.894	          2
 1989	    11	    30	      4.894	          2
 1989	    12	     1	      4.280	          2
 1989	    12	     2	      4.041	          2
 1989	    12	     3	      4.280	          2
 1989	    12	     4	      5.146	          2
 1989	    12	     5	      5.532	          2
 1989	    12	     6	      4.645	          2
 1989	    12	     7	      5.402	          2
 1989	    12	     8	      8.600	          2
 1989	    12	     9	      8.600	          2
 1989	    12	    10	      8.158	          2
 1989	    12	    11	      9.200	          2
 1989	    12	    12	     14.066	          2
 1989	    12	    13	     18.192	          2
 1989	    12	    14	     16.903	          2
 1989	    12	    15	     11.072	          2
 1989	    12	    16	      8.600	          2
 1989	    12	    17	      9.200	          2
 1989	    12	    18	     10.279	          2
 1989	    12	    19	     10.123	          2
 1989	    12	    20	      9.505	          2
 1989	    12	    21	     10.753	          2
 1989	    12	    22	     10.753	          2
 1989	    12	    23	      9.813	          2
 1989	    12	    24	      7.724	          2
 1989	    12	    25	      8.158	          2
 1989	    12	    26	      9.200	          2
 1989	    12	    27	      9.813	          2
 1989	    12	    28	     10.912	          2
 1989	    12	    29	     11.556	          2
 1989	    12	    30	      6.876	          2
 1989	    12	    31	      5.274	          2
 1990	     1	     1	      4.280	          2
 1990	     1	     2	      6.328	          2
 1990	     1	     3	      7.438	          2
 1990	     1	     4	     10.436	          2
 1990	     1	     5	     14.761	          2
 1990	     1	     6	     17.452	          2
 1990	     1	     7	     17.636	          2
 1990	     1	     8	     17.821	          2
 1990	     1	     9	     19.700	          2
 1990	     1	    10	     23.422	          2
 1990	     1	    11	     28.179	          2
 1990	     1	    12	     26.495	          2
 1990	     1	    13	     22.226	          2
 1990	     1	    14	     22.226	          2
 1990	     1	    15	     22.028	          2
 1990	     1	    16	     19.130	          2
 1990	     1	    17	     15.642	          2
 1990	     1	    18	     14.761	          2
 1990	     1	    19	     14.412	          2
 1990	     1	    20	     13.553	          2
 1990	     1	    21	     14.412	          2
 1990	     1	    22	     15.465	          2
 1990	     1	    23	     15.288	          2
 1990	     1	    24	     13.382	          2
 1990	     1	    25	     11.394	          2
 1990	     1	    26	     10.912	          2
 1990	     1	    27	     11.394	          2
 1990	     1	    28	     11.556	          2
 1990	     1	    29	     12.542	          2
 1990	     1	    30	     13.382	          2
 1990	     1	    31	     14.239	          2
 1990	     2	     1	     17.085	          2
 1990	     2	     2	     20.467	          2
 1990	     2	     3	     25.252	          2
 1990	     2	     4	     32.970	          2
 1990	     2	     5	     36.134	          2
 1990	     2	     6	     38.915	          2
 1990	     2	     7	     40.091	          2
 1990	     2	     8	     36.593	          2
 1990	     2	     9	     30.764	          2
 1990	     2	    10	     26.495	          2
 1990	     2	    11	     23.222	          2
 1990	     2	    12	     20.082	          2
 1990	     2	    13	     16.721	          2
 1990	     2	    14	     14.066	          2
 1990	     2	    15	     13.044	          2
 1990	     2	    16	     12.211	          2
 1990	     2	    17	     11.072	          2
 1990	     2	    18	      9.967	          2
 1990	     2	    19	      9.352	          2
 1990	     2	    20	      9.049	          2
 1990	     2	    21	      9.352	          2
 1990	     2	    22	     10.279	          2
 1990	     2	    23	     11.556	          2
 1990	     2	    24	     11.719	          2
 1990	     2	    25	      9.967	          2
 1990	     2	    26	      8.749	          2
 1990	     2	    27	      9.658	          2
 1990	     2	    28	     17.821	          2
 1990	     3	     1	     26.913	          2
 1990	     3	     2	     26.495	          2
 1990	     3	     3	     25.252	          2
 1990	     3	     4	     28.605	          2
 1990	     3	     5	     34.090	          2
 1990	     3	     6	     39.855	          2
 1990	     3	     7	     45.885	          2
 1990	     3	     8	     59.180	          2
 1990	     3	     9	     55.785	          2
 1990	     3	    10	     50.128	          2
 1990	     3	    11	     36.593	          2
 1990	     3	    12	     34.315	          2
 1990	     3	    13	     45.148	          2
 1990	     3	    14	     36.134	          2
 1990	     3	    15	     29.033	          2
 1990	     3	    16	     36.134	          2
 1990	     3	    17	     43.200	          2
 1990	     3	    18	     37.054	          2
 1990	     3	    19	     33.640	          2
 1990	     3	    20	     38.915	          2
 1990	     3	    21	     42.476	          2
 1990	     3	    22	     39.384	          2
 1990	     3	    23	     37.748	          2
 1990	     3	    24	     38.915	          2
 1990	     3	    25	     31.641	          2
 1990	     3	    26	     25.664	          2
 1990	     3	    27	     29.463	          2
 1990	     3	    28	     34.315	          2
 1990	     3	    29	     38.915	          2
 1990	     3	    30	     41.040	          2
 1990	     3	    31	     41.757	          2
 1990	     4	     1	     41.279	          2
 1990	     4	     2	     41.279	          2
 1990	     4	     3	     41.279	          2
 1990	     4	     4	     40.328	          2
 1990	     4	     5	     37.516	          2
 1990	     4	     6	     35.221	          2
 1990	     4	     7	     34.315	          2
 1990	     4	     8	     33.416	          2
 1990	     4	     9	     27.755	          2
 1990	     4	    10	     19.700	          2
 1990	     4	    11	     24.434	          2
 1990	     4	    12	     30.329	          2
 1990	     4	    13	     39.855	          2
 1990	     4	    14	     48.618	          2
 1990	     4	    15	     53.191	          2
 1990	     4	    16	     59.180	          2
 1990	     4	    17	     64.180	          2
 1990	     4	    18	     71.503	          2
 1990	     4	    19	     79.579	          2
 1990	     4	    20	     74.028	          2
 1990	     4	    21	     62.157	          2
 1990	     4	    22	     68.669	          2
 1990	     4	    23	     70.079	          2
 1990	     4	    24	     71.861	          2
 1990	     4	    25	     73.302	          2
 1990	     4	    26	     77.335	          2
 1990	     4	    27	     84.157	          2
 1990	     4	    28	     97.789	          2
 1990	     4	    29	    104.541	          2
 1990	     4	    30	    107.998	          2
 1990	     5	     1	    116.873	          2
 1990	     5	     2	    117.326	          2
 1990	     5	     3	     96.135	          2
 1990	     5	     4	     78.453	          2
 1990	     5	     5	     65.889	          2
 1990	     5	     6	     57.886	          2
 1990	     5	     7	     52.677	          2
 1990	     5	     8	     50.635	          2
 1990	     5	     9	     48.618	          2
 1990	     5	    10	     46.873	          2
 1990	     5	    11	     44.903	          2
 1990	     5	    12	     42.236	          2
 1990	     5	    13	     41.757	          2
 1990	     5	    14	     41.757	          2
 1990	     5	    15	     40.803	          2
 1990	     5	    16	     40.091	          2
 1990	     5	    17	     38.915	          2
 1990	     5	    18	     37.748	          2
 1990	     5	    19	     35.221	          2
 1990	     5	    20	     34.541	          2
 1990	     5	    21	     34.994	          2
 1990	     5	    22	     38.915	          2
 1990	     5	    23	     41.279	          2
 1990	     5	    24	     39.384	          2
 1990	     5	    25	     39.149	          2
 1990	     5	    26	     42.717	          2
 1990	     5	    27	     44.658	          2
 1990	     5	    28	     44.171	          2
 1990	     5	    29	     45.885	          2
 1990	     5	    30	     45.148	          2
 1990	     5	    31	     43.200	          2
 1990	     6	     1	     41.040	          2
 1990	     6	     2	     40.091	          2
 1990	     6	     3	     43.927	          2
 1990	     6	     4	     47.618	          2
 1990	     6	     5	     44.171	          2
 1990	     6	     6	     42.958	          2
 1990	     6	     7	     40.803	          2
 1990	     6	     8	     38.447	          2
 1990	     6	     9	     36.823	          2
 1990	     6	    10	     35.905	          2
